source,Ensembl_Gene_ID,default_panel
da Silva 2017,ENSG00000179055,False
da Silva 2017,ENSG00000179142,False
da Silva 2017,ENSG00000179168,False
da Silva 2017,ENSG00000179172,False
da Silva 2017,ENSG00000179213,True
da Silva 2017,ENSG00000179363,False
da Silva 2017,ENSG00000179407,True
da Silva 2017,ENSG00000179412,False
da Silva 2017,ENSG00000179580,True
da Silva 2017,ENSG00000179600,False
da Silva 2017,ENSG00000179636,False
da Silva 2017,ENSG00000179695,False
da Silva 2017,ENSG00000179709,False
da Silva 2017,ENSG00000179751,False
da Silva 2017,ENSG00000179817,False
da Silva 2017,ENSG00000179919,False
da Silva 2017,ENSG00000180016,False
da Silva 2017,ENSG00000180043,True
da Silva 2017,ENSG00000180083,False
da Silva 2017,ENSG00000180090,False
da Silva 2017,ENSG00000180116,True
da Silva 2017,ENSG00000180138,True
da Silva 2017,ENSG00000180205,False
da Silva 2017,ENSG00000180219,True
da Silva 2017,ENSG00000180269,False
da Silva 2017,ENSG00000180305,False
da Silva 2017,ENSG00000180336,True
da Silva 2017,ENSG00000180424,False
da Silva 2017,ENSG00000180425,False
da Silva 2017,ENSG00000180483,False
da Silva 2017,ENSG00000180658,False
da Silva 2017,ENSG00000180697,True
da Silva 2017,ENSG00000180872,False
da Silva 2017,ENSG00000180934,False
da Silva 2017,ENSG00000180974,False
da Silva 2017,ENSG00000181323,True
da Silva 2017,ENSG00000181371,False
da Silva 2017,ENSG00000181433,True
da Silva 2017,ENSG00000181552,False
da Silva 2017,ENSG00000181609,True
da Silva 2017,ENSG00000181616,False
da Silva 2017,ENSG00000181786,True
da Silva 2017,ENSG00000181867,True
da Silva 2017,ENSG00000181961,False
da Silva 2017,ENSG00000181965,False
da Silva 2017,ENSG00000182035,True
da Silva 2017,ENSG00000182053,False
da Silva 2017,ENSG00000182083,False
da Silva 2017,ENSG00000182170,False
da Silva 2017,ENSG00000182223,True
da Silva 2017,ENSG00000182261,False
da Silva 2017,ENSG00000182264,True
da Silva 2017,ENSG00000182308,True
da Silva 2017,ENSG00000182315,False
da Silva 2017,ENSG00000182459,True
da Silva 2017,ENSG00000182583,True
da Silva 2017,ENSG00000182613,False
da Silva 2017,ENSG00000182645,False
da Silva 2017,ENSG00000182652,False
da Silva 2017,ENSG00000182793,False
da Silva 2017,ENSG00000182798,False
da Silva 2017,ENSG00000182896,True
da Silva 2017,ENSG00000182898,False
da Silva 2017,ENSG00000183024,False
da Silva 2017,ENSG00000183034,False
da Silva 2017,ENSG00000183035,True
da Silva 2017,ENSG00000183185,False
da Silva 2017,ENSG00000183206,True
da Silva 2017,ENSG00000183246,True
da Silva 2017,ENSG00000183304,True
da Silva 2017,ENSG00000183305,True
da Silva 2017,ENSG00000183313,False
da Silva 2017,ENSG00000183318,True
da Silva 2017,ENSG00000183324,False
da Silva 2017,ENSG00000183396,True
da Silva 2017,ENSG00000183434,True
da Silva 2017,ENSG00000183559,True
da Silva 2017,ENSG00000183632,False
da Silva 2017,ENSG00000183640,False
da Silva 2017,ENSG00000183654,False
da Silva 2017,ENSG00000183706,True
da Silva 2017,ENSG00000183753,True
da Silva 2017,ENSG00000183795,False
da Silva 2017,ENSG00000183862,False
da Silva 2017,ENSG00000183977,True
da Silva 2017,ENSG00000184032,False
da Silva 2017,ENSG00000184033,True
da Silva 2017,ENSG00000184108,True
da Silva 2017,ENSG00000184148,False
da Silva 2017,ENSG00000184166,False
da Silva 2017,ENSG00000184302,False
da Silva 2017,ENSG00000184345,True
da Silva 2017,ENSG00000184361,True
da Silva 2017,ENSG00000184459,False
da Silva 2017,ENSG00000184478,False
da Silva 2017,ENSG00000184502,False
da Silva 2017,ENSG00000184507,True
da Silva 2017,ENSG00000184560,True
da Silva 2017,ENSG00000184571,False
da Silva 2017,ENSG00000184647,True
da Silva 2017,ENSG00000184650,True
da Silva 2017,ENSG00000184716,False
da Silva 2017,ENSG00000184724,False
da Silva 2017,ENSG00000184735,True
da Silva 2017,ENSG00000184786,True
da Silva 2017,ENSG00000184814,True
da Silva 2017,ENSG00000184933,False
da Silva 2017,ENSG00000185002,False
da Silva 2017,ENSG00000185013,True
da Silva 2017,ENSG00000185056,True
da Silva 2017,ENSG00000185177,True
da Silva 2017,ENSG00000185247,False
da Silva 2017,ENSG00000185264,True
da Silva 2017,ENSG00000185294,True
da Silva 2017,ENSG00000185313,False
da Silva 2017,ENSG00000185448,True
da Silva 2017,ENSG00000185662,True
da Silva 2017,ENSG00000185686,True
da Silva 2017,ENSG00000185775,True
da Silva 2017,ENSG00000185863,True
da Silva 2017,ENSG00000185888,True
da Silva 2017,ENSG00000185894,False
da Silva 2017,ENSG00000185972,True
da Silva 2017,ENSG00000185982,False
da Silva 2017,ENSG00000186007,False
da Silva 2017,ENSG00000186075,True
da Silva 2017,ENSG00000186086,False
da Silva 2017,ENSG00000186103,False
da Silva 2017,ENSG00000186118,True
da Silva 2017,ENSG00000186143,True
da Silva 2017,ENSG00000186150,True
da Silva 2017,ENSG00000186190,False
da Silva 2017,ENSG00000186334,True
da Silva 2017,ENSG00000186393,False
da Silva 2017,ENSG00000186451,True
da Silva 2017,ENSG00000186452,True
da Silva 2017,ENSG00000186513,False
da Silva 2017,ENSG00000186562,False
da Silva 2017,ENSG00000186572,False
da Silva 2017,ENSG00000186579,False
da Silva 2017,ENSG00000186599,False
da Silva 2017,ENSG00000186638,False
da Silva 2017,ENSG00000186645,False
da Silva 2017,ENSG00000186788,True
da Silva 2017,ENSG00000186790,False
da Silva 2017,ENSG00000187003,True
da Silva 2017,ENSG00000187005,False
da Silva 2017,ENSG00000187026,False
da Silva 2017,ENSG00000187033,False
da Silva 2017,ENSG00000187066,False
da Silva 2017,ENSG00000187080,False
da Silva 2017,ENSG00000187082,False
da Silva 2017,ENSG00000187144,True
da Silva 2017,ENSG00000187166,False
da Silva 2017,ENSG00000187191,True
da Silva 2017,ENSG00000187223,False
da Silva 2017,ENSG00000187268,False
da Silva 2017,ENSG00000187475,False
da Silva 2017,ENSG00000187516,True
da Silva 2017,ENSG00000187537,False
da Silva 2017,ENSG00000187569,False
da Silva 2017,ENSG00000187581,False
da Silva 2017,ENSG00000187658,True
da Silva 2017,ENSG00000187741,False
da Silva 2017,ENSG00000187753,False
da Silva 2017,ENSG00000187772,True
da Silva 2017,ENSG00000187775,False
da Silva 2017,ENSG00000187791,False
da Silva 2017,ENSG00000187806,True
da Silva 2017,ENSG00000187833,True
da Silva 2017,ENSG00000187918,False
da Silva 2017,ENSG00000187969,True
da Silva 2017,ENSG00000188032,True
da Silva 2017,ENSG00000188050,True
da Silva 2017,ENSG00000188120,True
da Silva 2017,ENSG00000188155,False
da Silva 2017,ENSG00000188162,False
da Silva 2017,ENSG00000188163,True
da Silva 2017,ENSG00000188334,False
da Silva 2017,ENSG00000188386,True
da Silva 2017,ENSG00000188408,False
da Silva 2017,ENSG00000188425,True
da Silva 2017,ENSG00000188558,False
da Silva 2017,ENSG00000188585,False
da Silva 2017,ENSG00000188691,False
da Silva 2017,ENSG00000188782,True
da Silva 2017,ENSG00000188784,False
da Silva 2017,ENSG00000188800,True
da Silva 2017,ENSG00000188877,False
da Silva 2017,ENSG00000188909,False
da Silva 2017,ENSG00000189023,True
da Silva 2017,ENSG00000189037,True
da Silva 2017,ENSG00000189052,False
da Silva 2017,ENSG00000189064,True
da Silva 2017,ENSG00000189090,False
da Silva 2017,ENSG00000189132,True
da Silva 2017,ENSG00000189139,True
da Silva 2017,ENSG00000189167,False
da Silva 2017,ENSG00000189169,False
da Silva 2017,ENSG00000189186,True
da Silva 2017,ENSG00000189252,True
da Silva 2017,ENSG00000189299,True
da Silva 2017,ENSG00000189326,True
da Silva 2017,ENSG00000189357,True
da Silva 2017,ENSG00000189375,True
da Silva 2017,ENSG00000196119,False
da Silva 2017,ENSG00000196184,False
da Silva 2017,ENSG00000196335,False
da Silva 2017,ENSG00000196341,False
da Silva 2017,ENSG00000196350,True
da Silva 2017,ENSG00000196406,True
da Silva 2017,ENSG00000196431,False
da Silva 2017,ENSG00000196475,True
da Silva 2017,ENSG00000196570,True
da Silva 2017,ENSG00000196578,False
da Silva 2017,ENSG00000196604,True
da Silva 2017,ENSG00000196748,False
da Silva 2017,ENSG00000196772,False
da Silva 2017,ENSG00000196832,False
da Silva 2017,ENSG00000196862,True
da Silva 2017,ENSG00000196900,True
da Silva 2017,ENSG00000197079,False
da Silva 2017,ENSG00000197123,True
da Silva 2017,ENSG00000197153,False
da Silva 2017,ENSG00000197172,True
da Silva 2017,ENSG00000197213,False
da Silva 2017,ENSG00000197233,False
da Silva 2017,ENSG00000197416,False
da Silva 2017,ENSG00000197437,False
da Silva 2017,ENSG00000197617,False
da Silva 2017,ENSG00000197651,True
da Silva 2017,ENSG00000197683,False
da Silva 2017,ENSG00000197849,False
da Silva 2017,ENSG00000198021,True
da Silva 2017,ENSG00000198028,False
da Silva 2017,ENSG00000198033,False
da Silva 2017,ENSG00000198092,False
da Silva 2017,ENSG00000198129,False
da Silva 2017,ENSG00000198173,True
da Silva 2017,ENSG00000198283,False
da Silva 2017,ENSG00000198326,False
da Silva 2017,ENSG00000198390,False
da Silva 2017,ENSG00000198445,True
da Silva 2017,ENSG00000198573,True
da Silva 2017,ENSG00000198681,True
da Silva 2017,ENSG00000198704,False
da Silva 2017,ENSG00000198723,False
da Silva 2017,ENSG00000198765,True
da Silva 2017,ENSG00000198798,False
da Silva 2017,ENSG00000198870,True
da Silva 2017,ENSG00000203784,True
da Silva 2017,ENSG00000203795,True
da Silva 2017,ENSG00000203909,True
da Silva 2017,ENSG00000203910,False
da Silva 2017,ENSG00000203923,True
da Silva 2017,ENSG00000203926,True
da Silva 2017,ENSG00000203933,True
da Silva 2017,ENSG00000203942,True
da Silva 2017,ENSG00000203970,False
da Silva 2017,ENSG00000203989,True
da Silva 2017,ENSG00000204006,True
da Silva 2017,ENSG00000204007,True
da Silva 2017,ENSG00000204019,True
da Silva 2017,ENSG00000204025,True
da Silva 2017,ENSG00000204140,False
da Silva 2017,ENSG00000204193,True
da Silva 2017,ENSG00000204246,False
da Silva 2017,ENSG00000204279,True
da Silva 2017,ENSG00000204296,True
da Silva 2017,ENSG00000204300,True
da Silva 2017,ENSG00000204363,True
da Silva 2017,ENSG00000204379,True
da Silva 2017,ENSG00000204382,True
da Silva 2017,ENSG00000204414,False
da Silva 2017,ENSG00000204449,False
da Silva 2017,ENSG00000204478,False
da Silva 2017,ENSG00000204480,False
da Silva 2017,ENSG00000204481,False
da Silva 2017,ENSG00000204501,False
da Silva 2017,ENSG00000204505,False
da Silva 2017,ENSG00000204548,False
da Silva 2017,ENSG00000204640,False
da Silva 2017,ENSG00000204661,False
da Silva 2017,ENSG00000204669,True
da Silva 2017,ENSG00000204671,False
da Silva 2017,ENSG00000204688,True
da Silva 2017,ENSG00000204694,False
da Silva 2017,ENSG00000204695,False
da Silva 2017,ENSG00000204700,False
da Silva 2017,ENSG00000204701,False
da Silva 2017,ENSG00000204704,False
da Silva 2017,ENSG00000204849,True
da Silva 2017,ENSG00000204897,False
da Silva 2017,ENSG00000204918,False
da Silva 2017,ENSG00000204919,False
da Silva 2017,ENSG00000204930,False
da Silva 2017,ENSG00000204952,True
da Silva 2017,ENSG00000204961,True
da Silva 2017,ENSG00000204962,False
da Silva 2017,ENSG00000204963,False
da Silva 2017,ENSG00000204965,False
da Silva 2017,ENSG00000204967,False
da Silva 2017,ENSG00000204969,False
da Silva 2017,ENSG00000204970,False
da Silva 2017,ENSG00000204979,True
da Silva 2017,ENSG00000205078,False
da Silva 2017,ENSG00000205108,True
da Silva 2017,ENSG00000205301,True
da Silva 2017,ENSG00000205359,True
da Silva 2017,ENSG00000205409,False
da Silva 2017,ENSG00000205442,True
da Silva 2017,ENSG00000205445,False
da Silva 2017,ENSG00000205457,False
da Silva 2017,ENSG00000205642,True
da Silva 2017,ENSG00000205649,False
da Silva 2017,ENSG00000205718,False
da Silva 2017,ENSG00000205777,True
da Silva 2017,ENSG00000205856,False
da Silva 2017,ENSG00000205858,True
da Silva 2017,ENSG00000205882,False
da Silva 2017,ENSG00000205883,False
da Silva 2017,ENSG00000205916,False
da Silva 2017,ENSG00000205944,False
da Silva 2017,ENSG00000206026,True
da Silva 2017,ENSG00000206043,True
da Silva 2017,ENSG00000206102,False
da Silva 2017,ENSG00000206203,False
da Silva 2017,ENSG00000206260,True
da Silva 2017,ENSG00000206531,True
da Silva 2017,ENSG00000206557,True
da Silva 2017,ENSG00000212122,True
da Silva 2017,ENSG00000212710,True
da Silva 2017,ENSG00000212933,False
da Silva 2017,ENSG00000213030,True
da Silva 2017,ENSG00000213213,False
da Silva 2017,ENSG00000213215,False
da Silva 2017,ENSG00000213218,True
da Silva 2017,ENSG00000213401,True
da Silva 2017,ENSG00000213927,False
da Silva 2017,ENSG00000214107,True
da Silva 2017,ENSG00000214324,False
da Silva 2017,ENSG00000214360,True
da Silva 2017,ENSG00000214511,False
da Silva 2017,ENSG00000214681,True
da Silva 2017,ENSG00000214686,True
da Silva 2017,ENSG00000214782,False
da Silva 2017,ENSG00000214819,False
da Silva 2017,ENSG00000214842,True
da Silva 2017,ENSG00000214866,False
da Silva 2017,ENSG00000214929,True
da Silva 2017,ENSG00000214946,False
da Silva 2017,ENSG00000215113,True
da Silva 2017,ENSG00000215115,True
da Silva 2017,ENSG00000215131,True
da Silva 2017,ENSG00000215148,True
da Silva 2017,ENSG00000215186,False
da Silva 2017,ENSG00000215203,False
da Silva 2017,ENSG00000215262,True
da Silva 2017,ENSG00000215269,True
da Silva 2017,ENSG00000215277,False
da Silva 2017,ENSG00000215343,False
da Silva 2017,ENSG00000215356,False
da Silva 2017,ENSG00000215372,False
da Silva 2017,ENSG00000215455,False
da Silva 2017,ENSG00000215474,False
da Silva 2017,ENSG00000215568,True
da Silva 2017,ENSG00000215906,False
da Silva 2017,ENSG00000215910,False
da Silva 2017,ENSG00000216649,True
da Silva 2017,ENSG00000217442,False
da Silva 2017,ENSG00000218819,True
da Silva 2017,ENSG00000218823,True
da Silva 2017,ENSG00000219073,False
da Silva 2017,ENSG00000219435,True
da Silva 2017,ENSG00000221813,False
da Silva 2017,ENSG00000221826,True
da Silva 2017,ENSG00000221867,True
da Silva 2017,ENSG00000221888,True
da Silva 2017,ENSG00000221900,True
da Silva 2017,ENSG00000221910,False
da Silva 2017,ENSG00000221977,False
da Silva 2017,ENSG00000222028,False
da Silva 2017,ENSG00000223510,False
da Silva 2017,ENSG00000223601,True
da Silva 2017,ENSG00000223614,False
da Silva 2017,ENSG00000224089,True
da Silva 2017,ENSG00000224440,False
da Silva 2017,ENSG00000224586,False
da Silva 2017,ENSG00000224659,True
da Silva 2017,ENSG00000224902,True
da Silva 2017,ENSG00000225781,False
da Silva 2017,ENSG00000226023,True
da Silva 2017,ENSG00000226372,False
da Silva 2017,ENSG00000226600,True
da Silva 2017,ENSG00000226650,True
da Silva 2017,ENSG00000226685,True
da Silva 2017,ENSG00000226929,True
da Silva 2017,ENSG00000226941,True
da Silva 2017,ENSG00000227059,True
da Silva 2017,ENSG00000227151,False
da Silva 2017,ENSG00000227234,True
da Silva 2017,ENSG00000227488,True
da Silva 2017,ENSG00000227868,True
da Silva 2017,ENSG00000228075,True
da Silva 2017,ENSG00000228517,True
da Silva 2017,ENSG00000228567,False
da Silva 2017,ENSG00000228836,False
da Silva 2017,ENSG00000228927,True
da Silva 2017,ENSG00000229292,False
da Silva 2017,ENSG00000229549,True
da Silva 2017,ENSG00000229665,False
da Silva 2017,ENSG00000229937,True
da Silva 2017,ENSG00000229972,True
da Silva 2017,ENSG00000230031,False
da Silva 2017,ENSG00000230178,False
da Silva 2017,ENSG00000230246,False
da Silva 2017,ENSG00000230301,False
da Silva 2017,ENSG00000230347,True
da Silva 2017,ENSG00000230522,False
da Silva 2017,ENSG00000230594,True
da Silva 2017,ENSG00000230601,True
da Silva 2017,ENSG00000231256,True
da Silva 2017,ENSG00000231887,False
da Silva 2017,ENSG00000232113,False
da Silva 2017,ENSG00000232423,False
da Silva 2017,ENSG00000232948,False
da Silva 2017,ENSG00000233050,False
da Silva 2017,ENSG00000233412,False
da Silva 2017,ENSG00000233802,False
da Silva 2017,ENSG00000233803,True
da Silva 2017,ENSG00000233917,False
da Silva 2017,ENSG00000234068,True
da Silva 2017,ENSG00000234186,True
da Silva 2017,ENSG00000234278,False
da Silva 2017,ENSG00000234414,True
da Silva 2017,ENSG00000234511,False
da Silva 2017,ENSG00000234776,True
da Silva 2017,ENSG00000235608,False
da Silva 2017,ENSG00000235631,True
da Silva 2017,ENSG00000235699,True
da Silva 2017,ENSG00000236027,False
da Silva 2017,ENSG00000236032,False
da Silva 2017,ENSG00000236126,True
da Silva 2017,ENSG00000236362,True
da Silva 2017,ENSG00000236371,True
da Silva 2017,ENSG00000236396,False
da Silva 2017,ENSG00000236424,True
da Silva 2017,ENSG00000236446,True
da Silva 2017,ENSG00000236761,True
da Silva 2017,ENSG00000236980,True
da Silva 2017,ENSG00000237136,True
da Silva 2017,ENSG00000237247,False
da Silva 2017,ENSG00000237452,True
da Silva 2017,ENSG00000237521,True
da Silva 2017,ENSG00000237671,True
da Silva 2017,ENSG00000237957,True
da Silva 2017,ENSG00000238205,False
da Silva 2017,ENSG00000238269,True
da Silva 2017,ENSG00000239389,False
da Silva 2017,ENSG00000239590,False
da Silva 2017,ENSG00000239605,True
da Silva 2017,ENSG00000239810,False
da Silva 2017,ENSG00000239886,False
da Silva 2017,ENSG00000240021,True
da Silva 2017,ENSG00000240720,True
da Silva 2017,ENSG00000241476,True
da Silva 2017,ENSG00000242362,True
da Silva 2017,ENSG00000242389,True
da Silva 2017,ENSG00000242441,False
da Silva 2017,ENSG00000242875,True
da Silva 2017,ENSG00000243073,False
da Silva 2017,ENSG00000243130,True
da Silva 2017,ENSG00000243543,False
da Silva 2017,ENSG00000243729,False
da Silva 2017,ENSG00000244057,False
da Silva 2017,ENSG00000244219,False
da Silva 2017,ENSG00000244395,True
da Silva 2017,ENSG00000244588,True
da Silva 2017,ENSG00000244624,False
da Silva 2017,ENSG00000248099,True
da Silva 2017,ENSG00000248383,False
da Silva 2017,ENSG00000248483,False
da Silva 2017,ENSG00000249139,False
da Silva 2017,ENSG00000249481,False
da Silva 2017,ENSG00000249581,False
da Silva 2017,ENSG00000249884,False
da Silva 2017,ENSG00000249961,False
da Silva 2017,ENSG00000250709,False
da Silva 2017,ENSG00000250741,True
da Silva 2017,ENSG00000250803,False
da Silva 2017,ENSG00000251258,True
da Silva 2017,ENSG00000251503,False
da Silva 2017,ENSG00000253506,True
da Silva 2017,ENSG00000255181,True
da Silva 2017,ENSG00000255223,False
da Silva 2017,ENSG00000255251,False
da Silva 2017,ENSG00000255298,False
da Silva 2017,ENSG00000255359,True
da Silva 2017,ENSG00000255378,False
da Silva 2017,ENSG00000256453,False
da Silva 2017,ENSG00000258223,True
da Silva 2017,ENSG00000258436,False
da Silva 2017,ENSG00000258597,False
da Silva 2017,ENSG00000258713,True
da Silva 2017,ENSG00000258992,True
da Silva 2017,ENSG00000260287,False
da Silva 2017,ENSG00000260596,False
da Silva 2017,ENSG00000261509,False
da Silva 2017,ENSG00000262874,False
da Silva 2017,ENSG00000267631,False
da Silva 2017,ENSG00000267978,True
da Silva 2017,ENSG00000268009,True
da Silva 2017,ENSG00000268223,False
da Silva 2017,ENSG00000268447,True
da Silva 2017,ENSG00000268606,True
da Silva 2017,ENSG00000268629,True
da Silva 2017,ENSG00000268651,True
da Silva 2017,ENSG00000268738,False
da Silva 2017,ENSG00000268940,False
da Silva 2017,ENSG00000268988,True
da Silva 2017,ENSG00000268994,False
da Silva 2017,ENSG00000269058,True
da Silva 2017,ENSG00000269096,False
da Silva 2017,ENSG00000269586,True
da Silva 2017,ENSG00000269791,True
da Silva 2017,ENSG00000270379,True
da Silva 2017,ENSG00000270601,False
da Silva 2017,ENSG00000270806,True
da Silva 2017,ENSG00000270946,False
da Silva 2017,ENSG00000271321,True
da Silva 2017,ENSG00000271449,True
da Silva 2017,ENSG00000272804,False
da Silva 2017,ENSG00000272968,False
da Silva 2017,ENSG00000273111,True
da Silva 2017,ENSG00000273696,True
da Silva 2017,ENSG00000273976,True
da Silva 2017,ENSG00000274102,False
da Silva 2017,ENSG00000274183,True
da Silva 2017,ENSG00000274274,True
da Silva 2017,ENSG00000274391,True
da Silva 2017,ENSG00000274419,False
da Silva 2017,ENSG00000274600,False
da Silva 2017,ENSG00000274618,False
da Silva 2017,ENSG00000274764,False
da Silva 2017,ENSG00000274933,False
da Silva 2017,ENSG00000275113,False
da Silva 2017,ENSG00000275489,True
da Silva 2017,ENSG00000275520,False
da Silva 2017,ENSG00000275722,True
da Silva 2017,ENSG00000275774,False
da Silva 2017,ENSG00000275793,True
da Silva 2017,ENSG00000275954,False
da Silva 2017,ENSG00000275969,True
da Silva 2017,ENSG00000276040,True
da Silva 2017,ENSG00000276240,False
da Silva 2017,ENSG00000276410,False
da Silva 2017,ENSG00000276430,False
da Silva 2017,ENSG00000276581,True
da Silva 2017,ENSG00000277322,True
da Silva 2017,ENSG00000277745,False
da Silva 2017,ENSG00000277865,False
da Silva 2017,ENSG00000278057,False
da Silva 2017,ENSG00000278085,True
da Silva 2017,ENSG00000278289,False
da Silva 2017,ENSG00000278522,False
da Silva 2017,ENSG00000278685,False
da Silva 2017,ENSG00000279169,False
da Silva 2017,ENSG00000284609,False
da Silva 2017,ENSG00000284680,True
da Silva 2017,ENSG00000284701,False
da Silva 2017,ENSG00000284723,False
Jamin 2021,ENSG00000000460,False
Jamin 2021,ENSG00000001631,False
Jamin 2021,ENSG00000005175,False
Jamin 2021,ENSG00000005889,False
Jamin 2021,ENSG00000006459,False
Jamin 2021,ENSG00000007350,True
Jamin 2021,ENSG00000008256,False
Jamin 2021,ENSG00000009335,False
Jamin 2021,ENSG00000010072,False
Jamin 2021,ENSG00000013573,False
Jamin 2021,ENSG00000020256,False
Jamin 2021,ENSG00000021574,False
Jamin 2021,ENSG00000025156,False
Jamin 2021,ENSG00000035499,False
Jamin 2021,ENSG00000035720,False
Jamin 2021,ENSG00000041353,False
Jamin 2021,ENSG00000043355,False
Jamin 2021,ENSG00000047932,False
Jamin 2021,ENSG00000049167,False
Jamin 2021,ENSG00000064703,False
Jamin 2021,ENSG00000065371,False
Jamin 2021,ENSG00000065609,False
Jamin 2021,ENSG00000065883,False
Jamin 2021,ENSG00000066032,False
Jamin 2021,ENSG00000067646,False
Jamin 2021,ENSG00000068796,False
Jamin 2021,ENSG00000069493,False
Jamin 2021,ENSG00000070601,False
Jamin 2021,ENSG00000072364,False
Jamin 2021,ENSG00000075131,False
Jamin 2021,ENSG00000077327,False
Jamin 2021,ENSG00000077458,False
Jamin 2021,ENSG00000078114,False
Jamin 2021,ENSG00000079841,False
Jamin 2021,ENSG00000080815,False
Jamin 2021,ENSG00000083290,False
Jamin 2021,ENSG00000083817,False
Jamin 2021,ENSG00000086200,False
Jamin 2021,ENSG00000086288,False
Jamin 2021,ENSG00000086619,False
Jamin 2021,ENSG00000086717,False
Jamin 2021,ENSG00000087338,False
Jamin 2021,ENSG00000089234,False
Jamin 2021,ENSG00000089505,False
Jamin 2021,ENSG00000090402,False
Jamin 2021,ENSG00000092345,True
Jamin 2021,ENSG00000094804,False
Jamin 2021,ENSG00000094916,False
Jamin 2021,ENSG00000095794,False
Jamin 2021,ENSG00000099399,True
Jamin 2021,ENSG00000100478,False
Jamin 2021,ENSG00000100485,False
Jamin 2021,ENSG00000100523,False
Jamin 2021,ENSG00000100629,False
Jamin 2021,ENSG00000101746,False
Jamin 2021,ENSG00000101842,False
Jamin 2021,ENSG00000101977,False
Jamin 2021,ENSG00000102048,False
Jamin 2021,ENSG00000102543,False
Jamin 2021,ENSG00000102595,False
Jamin 2021,ENSG00000102781,False
Jamin 2021,ENSG00000102924,False
Jamin 2021,ENSG00000103343,False
Jamin 2021,ENSG00000103642,False
Jamin 2021,ENSG00000103723,False
Jamin 2021,ENSG00000104218,False
Jamin 2021,ENSG00000104432,False
Jamin 2021,ENSG00000104450,False
Jamin 2021,ENSG00000104497,False
Jamin 2021,ENSG00000105143,False
Jamin 2021,ENSG00000105270,False
Jamin 2021,ENSG00000105479,False
Jamin 2021,ENSG00000105737,False
Jamin 2021,ENSG00000105851,False
Jamin 2021,ENSG00000105879,False
Jamin 2021,ENSG00000105948,False
Jamin 2021,ENSG00000106648,False
Jamin 2021,ENSG00000106829,False
Jamin 2021,ENSG00000107036,False
Jamin 2021,ENSG00000107077,False
Jamin 2021,ENSG00000107105,False
Jamin 2021,ENSG00000107518,False
Jamin 2021,ENSG00000108666,False
Jamin 2021,ENSG00000109171,False
Jamin 2021,ENSG00000109184,False
Jamin 2021,ENSG00000109265,False
Jamin 2021,ENSG00000109618,False
Jamin 2021,ENSG00000109771,False
Jamin 2021,ENSG00000109832,False
Jamin 2021,ENSG00000110090,False
Jamin 2021,ENSG00000110422,False
Jamin 2021,ENSG00000111052,False
Jamin 2021,ENSG00000111837,False
Jamin 2021,ENSG00000111911,False
Jamin 2021,ENSG00000112282,False
Jamin 2021,ENSG00000112541,False
Jamin 2021,ENSG00000112761,False
Jamin 2021,ENSG00000112796,False
Jamin 2021,ENSG00000112852,False
Jamin 2021,ENSG00000113209,False
Jamin 2021,ENSG00000113211,False
Jamin 2021,ENSG00000113396,False
Jamin 2021,ENSG00000113966,False
Jamin 2021,ENSG00000114098,False
Jamin 2021,ENSG00000114547,False
Jamin 2021,ENSG00000114757,False
Jamin 2021,ENSG00000114982,False
Jamin 2021,ENSG00000115008,False
Jamin 2021,ENSG00000115159,False
Jamin 2021,ENSG00000115252,False
Jamin 2021,ENSG00000115274,False
Jamin 2021,ENSG00000115970,False
Jamin 2021,ENSG00000116191,False
Jamin 2021,ENSG00000116793,False
Jamin 2021,ENSG00000116977,False
Jamin 2021,ENSG00000117155,False
Jamin 2021,ENSG00000117475,False
Jamin 2021,ENSG00000117477,False
Jamin 2021,ENSG00000117569,False
Jamin 2021,ENSG00000117650,False
Jamin 2021,ENSG00000117868,False
Jamin 2021,ENSG00000118965,False
Jamin 2021,ENSG00000119231,False
Jamin 2021,ENSG00000119661,False
Jamin 2021,ENSG00000120451,False
Jamin 2021,ENSG00000120616,False
Jamin 2021,ENSG00000120669,False
Jamin 2021,ENSG00000121039,False
Jamin 2021,ENSG00000121211,False
Jamin 2021,ENSG00000121390,False
Jamin 2021,ENSG00000121621,False
Jamin 2021,ENSG00000121690,False
Jamin 2021,ENSG00000122550,False
Jamin 2021,ENSG00000122591,False
Jamin 2021,ENSG00000123584,True
Jamin 2021,ENSG00000124092,True
Jamin 2021,ENSG00000124198,False
Jamin 2021,ENSG00000124260,True
Jamin 2021,ENSG00000125207,True
Jamin 2021,ENSG00000125245,False
Jamin 2021,ENSG00000125388,False
Jamin 2021,ENSG00000125633,False
Jamin 2021,ENSG00000126216,False
Jamin 2021,ENSG00000126752,True
Jamin 2021,ENSG00000127252,False
Jamin 2021,ENSG00000127337,False
Jamin 2021,ENSG00000127423,False
Jamin 2021,ENSG00000127870,False
Jamin 2021,ENSG00000127993,False
Jamin 2021,ENSG00000128059,False
Jamin 2021,ENSG00000128394,False
Jamin 2021,ENSG00000128408,False
Jamin 2021,ENSG00000128487,False
Jamin 2021,ENSG00000130234,False
Jamin 2021,ENSG00000130518,False
Jamin 2021,ENSG00000131019,False
Jamin 2021,ENSG00000131773,False
Jamin 2021,ENSG00000132122,False
Jamin 2021,ENSG00000132436,False
Jamin 2021,ENSG00000132932,False
Jamin 2021,ENSG00000132950,False
Jamin 2021,ENSG00000132953,False
Jamin 2021,ENSG00000133101,False
Jamin 2021,ENSG00000133111,False
