Ensembl_Gene_ID,Symbol,paper_dois,source_tags,source_locations,default_panel,nomination_scope,legacy_retention_evidence_caveat,evidence_scope
ENSG00000204700,OR2J2,10.18632/oncotarget.21715,daSilva2017_testis_biased,10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 640,False,normal_reproductive_expression_only,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000204701,OR2J3,10.18632/oncotarget.21715,daSilva2017_testis_biased,10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 641,False,normal_reproductive_expression_only,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000204704,OR2W1,10.18632/oncotarget.21715,daSilva2017_testis_biased,10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 644,False,normal_reproductive_expression_only,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000204764,RANBP17,10.1038/s41388-018-0357-2,Bruggeman2018_GC,10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 566,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000204849,SPATA31A1,10.1038/s41467-021-22695-y;10.18632/oncotarget.21715,Gong2021_reproductive_PC;daSilva2017_testis_biased,10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 1185 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 903,True,normal_reproductive_expression_only,True,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000204897,KRT25,10.1038/ncomms10499;10.18632/oncotarget.21715,Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 913 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 480 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 414,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000204918,PRR20B,10.18632/oncotarget.21715,daSilva2017_testis_biased,10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 781,False,normal_reproductive_expression_only,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000204919,PRR20A,10.18632/oncotarget.21715,daSilva2017_testis_biased,10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 780,False,normal_reproductive_expression_only,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000204930,FAM221B,10.1002/cam4.2223;10.1038/ncomms10499;10.1038/s41467-021-22695-y;10.18632/oncotarget.21715,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 943 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 914 | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 1186 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 332 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 284,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000204941,PSG5,10.1038/s41467-021-22695-y,Gong2021_placenta_PC;Gong2021_reproductive_PC,10.1038/s41467-021-22695-y: Supplementary Data 5: placenta rows / Supplementary Data 5: placenta rows / rows see named figure | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 450,True,normal_reproductive_expression_only,True,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000204947,ZNF425,10.1038/s41388-018-0357-2,Bruggeman2018_GC,10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 404,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000204952,FBXO47,10.1002/cam4.2223;10.1038/ncomms10499;10.1038/s41467-021-22695-y;10.18632/oncotarget.21715,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 944 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 915 | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 1187 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 357 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 305,True,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000204956,PCDHGA1,10.1038/s41388-018-0357-2,Bruggeman2018_GC,10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 647,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000204961,PCDHA9,10.1038/ncomms10499;10.18632/oncotarget.21715,Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 916 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 722 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 630 | 10.18632/oncotarget.21715: oncotarget-08-92966-s004.xlsx / Supplementary_Table3 / rows 93,True,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000204962,PCDHA8,10.18632/oncotarget.21715,daSilva2017_CT;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 721 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 629 | 10.18632/oncotarget.21715: oncotarget-08-92966-s004.xlsx / Supplementary_Table3 / rows 92,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000204963,PCDHA7,10.18632/oncotarget.21715,daSilva2017_CT;daSilva2017_testis_biased,10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 720 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 628,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000204965,PCDHA5,10.18632/oncotarget.21715,daSilva2017_CT;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 719 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 627 | 10.18632/oncotarget.21715: oncotarget-08-92966-s004.xlsx / Supplementary_Table3 / rows 91,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000204967,PCDHA4,10.1038/s41388-018-0357-2;10.18632/oncotarget.21715,Bruggeman2018_GC;daSilva2017_CT;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 715 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 718 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 626 | 10.18632/oncotarget.21715: oncotarget-08-92966-s004.xlsx / Supplementary_Table3 / rows 90,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000204969,PCDHA2,10.18632/oncotarget.21715,daSilva2017_CT;daSilva2017_testis_biased,10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 717 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 625,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000204970,PCDHA1,10.1038/s41388-018-0357-2;10.18632/oncotarget.21715,Bruggeman2018_GC;daSilva2017_CT;daSilva2017_testis_biased,10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 554 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 715 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 623,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000204979,MS4A13,10.1002/cam4.2223;10.1038/s41467-021-22695-y;10.18632/oncotarget.21715,Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_testis_biased,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 945 | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 1188 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 579,True,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205078,SYCE1L,10.1002/cam4.2223;10.1038/ncomms10499;10.18632/oncotarget.21715,Chang2019_TGCT;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 946 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 917 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 944 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 822 | 10.18632/oncotarget.21715: oncotarget-08-92966-s004.xlsx / Supplementary_Table3 / rows 127,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205085,GARIN1A,10.1002/cam4.2223;10.1038/ncomms10499,Chang2019_TGCT;Wang2016_CT,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 947 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 918,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205108,SPATA31F1,10.1002/cam4.2223;10.1038/ncomms10499;10.1038/s41467-021-22695-y;10.18632/oncotarget.21715,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 948 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 919 | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 1189 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 328 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 281,True,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205111,CDKL4,10.1002/cam4.2223;10.1038/ncomms10499,Chang2019_TGCT;Wang2016_CT,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 949 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 920,True,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205129,CFAP96,10.1002/1878-0261.12900;10.1002/cam4.2223;10.1038/ncomms10499,Chang2019_TGCT;Jamin2021_CT;Wang2016_CT,10.1002/1878-0261.12900: MOL2-15-3003-s007.xlsx / Expression data and classes / rows 1698 | 10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 950 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 921,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205133,TRIQK,10.1038/s41388-018-0357-2,Bruggeman2018_GC,10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 102,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205177,C11orf91,10.1002/cam4.2223,Chang2019_TGCT,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 952,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205208,C4orf46,10.1002/1878-0261.12900,Jamin2021_CT,10.1002/1878-0261.12900: MOL2-15-3003-s007.xlsx / Expression data and classes / rows 1522,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205301,MGAT4D,10.1002/cam4.2223;10.1038/s41467-021-22695-y;10.18632/oncotarget.21715,Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_testis_biased,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 956 | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 1190 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 570,True,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205359,SLCO6A1,10.1002/cam4.2223;10.1038/ncomms10499;10.1038/s41467-021-22695-y;10.1136/jitc-2023-007935;10.18632/oncotarget.21715,Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,"10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 957 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 924 | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 1191 | 10.1136/jitc-2023-007935: jitc-2023-007935supp001.pdf / Supplementary Table 2 / rows PDF page 18, text line 36 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 870 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 760",True,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205409,OR52E6,10.1038/s41467-021-22695-y;10.18632/oncotarget.21715,Gong2021_placenta_PC;Gong2021_reproductive_PC;daSilva2017_testis_biased,10.1038/s41467-021-22695-y: Supplementary Data 5: placenta rows / Supplementary Data 5: placenta rows / rows see named figure | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 502 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 666,False,normal_reproductive_expression_only,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205442,IZUMO3,10.1002/cam4.2223;10.1038/s41467-021-22695-y;10.18632/oncotarget.21715,Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_testis_biased,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 959 | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 1192 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 471,True,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205445,KRTAP10-2,10.18632/oncotarget.21715,daSilva2017_CT;daSilva2017_testis_biased,10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 489 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 423,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205456,TP53TG3D,10.1002/cam4.2223,Chang2019_TGCT,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 961,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205457,TP53TG3C,10.18632/oncotarget.21715,daSilva2017_testis_biased,10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 1014,False,normal_reproductive_expression_only,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205639,MFSD2B,10.1038/s41388-018-0357-2,Bruggeman2018_GC,10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 397,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205642,VCX3B,10.1002/cam4.2223;10.1038/ncomms10499;10.1038/s41467-021-22695-y;10.1371/journal.pgen.1011734;10.18632/oncotarget.21715,Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S1;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 963 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 925 | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 1193 | 10.1371/journal.pgen.1011734: loriot-s1.xlsx / List of 146 CG genes / rows 72 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 1064 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 924,True,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205649,HTN3,10.18632/oncotarget.21715,daSilva2017_CT;daSilva2017_testis_biased,10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 449 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 385,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205707,ETFRF1,10.1038/s41388-018-0357-2,Bruggeman2018_GC,10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 139,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205718,MBD3L4,10.18632/oncotarget.21715,daSilva2017_testis_biased,10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 565,False,normal_reproductive_expression_only,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205777,GAGE1,10.1002/1878-0261.12900;10.1002/cam4.2223;10.1038/ncomms10499;10.1038/s41467-021-22695-y;10.1186/s12967-024-04918-0;10.1371/journal.pgen.1011734;10.18632/oncotarget.21715,Chang2019_TGCT;Gong2021_reproductive_PC;Jamin2021_CT;Jamin2021_core;Loriot2025_S1;Seager2024_CTA;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,10.1002/1878-0261.12900: MOL2-15-3003-s003.xlsx / Annotation / rows 95 | 10.1002/1878-0261.12900: MOL2-15-3003-s007.xlsx / Expression data and classes / rows 202 | 318 | 325 | 10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 964 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 926 | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 1194 | 10.1186/s12967-024-04918-0: PMC10851610.xml / Methods: Data processing and statistical analysis; Figure 1 / rows 4 | 10.1371/journal.pgen.1011734: loriot-s1.xlsx / List of 146 CG genes / rows 85 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 375 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 322 | 10.18632/oncotarget.21715: oncotarget-08-92966-s004.xlsx / Supplementary_Table3 / rows 39,True,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205784,ARRDC5,10.1002/cam4.2223;10.1038/ncomms10499;10.1038/s41388-018-0357-2,Bruggeman2018_GC;Chang2019_TGCT;Wang2016_CT,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 965 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 927 | 10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 528,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205832,C16orf96,10.1002/cam4.2223;10.1038/ncomms10499;10.1136/jitc-2023-007935,Carter2023_CT;Chang2019_TGCT;Wang2016_CT,"10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 966 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 928 | 10.1136/jitc-2023-007935: jitc-2023-007935supp001.pdf / Supplementary Table 2 / rows PDF page 24, text line 30",True,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205835,GMNC,10.1038/s41388-018-0357-2,Bruggeman2018_GC,10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 666,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205838,TTC23L,10.1002/cam4.2223;10.1038/ncomms10499,Chang2019_TGCT;Wang2016_CT,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 967 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 929,True,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205856,C22orf42,10.1002/1878-0261.12900;10.1002/cam4.2223;10.1038/ncomms10499;10.18632/oncotarget.21715,Chang2019_TGCT;Jamin2021_CT;Jamin2021_core;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,10.1002/1878-0261.12900: MOL2-15-3003-s003.xlsx / Annotation / rows 96 | 10.1002/1878-0261.12900: MOL2-15-3003-s007.xlsx / Expression data and classes / rows 1393 | 10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 969 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 930 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 104 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 87,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205858,LRRC72,10.1002/cam4.2223;10.1038/s41467-021-22695-y;10.18632/oncotarget.21715,Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_testis_biased,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 970 | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 1195 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 527,True,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205882,DEFB134,10.1002/cam4.2223;10.18632/oncotarget.21715,Chang2019_TGCT;daSilva2017_testis_biased,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 972 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 286,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205883,DEFB135,10.18632/oncotarget.21715,daSilva2017_testis_biased,10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 287,False,normal_reproductive_expression_only,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205916,DAZ4,10.1002/1878-0261.12900;10.18632/oncotarget.21715,Jamin2021_CT;Jamin2021_core;daSilva2017_testis_biased,10.1002/1878-0261.12900: MOL2-15-3003-s003.xlsx / Annotation / rows 97 | 10.1002/1878-0261.12900: MOL2-15-3003-s007.xlsx / Expression data and classes / rows 712 | 960 | 1089 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 253,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000205944,DAZ2,10.1002/1878-0261.12900;10.18632/oncotarget.21715,Jamin2021_CT;Jamin2021_core;daSilva2017_CT;daSilva2017_testis_biased,10.1002/1878-0261.12900: MOL2-15-3003-s003.xlsx / Annotation / rows 98 | 10.1002/1878-0261.12900: MOL2-15-3003-s007.xlsx / Expression data and classes / rows 712 | 960 | 1089 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 251 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 214,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000206026,SMIM21,10.1002/cam4.2223;10.1038/ncomms10499;10.1038/s41467-021-22695-y;10.18632/oncotarget.21715,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 974 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 931 | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 1196 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 875 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 764,True,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000206043,C18orf63,10.1002/cam4.2223;10.1038/s41467-021-22695-y;10.18632/oncotarget.21715,Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_testis_biased,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 975 | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 1197 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 87,True,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000206052,DOK6,10.1002/1878-0261.12900,Jamin2021_CT,10.1002/1878-0261.12900: MOL2-15-3003-s007.xlsx / Expression data and classes / rows 3246,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000206102,KRTAP19-8,10.18632/oncotarget.21715,daSilva2017_testis_biased,10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 494,False,normal_reproductive_expression_only,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000206113,CFAP99,10.1002/cam4.2223,Chang2019_TGCT,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 1761,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000206150,RNASE13,10.1038/ncomms10499,Wang2016_CT,10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 932,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000206181,ELOA2,10.1002/cam4.2223;10.1038/ncomms10499;10.1038/s41467-021-22695-y,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 979 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 933 | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 1198,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
