identity,Ensembl_Gene_ID,Symbol,biotype,source_databases,nominated,mapped,protein_coding,family_eligible,hpa_restriction,default_panel
ENSG00000227868,ENSG00000227868,TEX46,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000227938,ENSG00000227938,ENSG00000227938,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000227940,ENSG00000227940,LINC01696,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000227973,ENSG00000227973,PIN4P1,processed_pseudogene,Bruggeman2018_GC,True,True,False,False,False,False
ENSG00000228075,ENSG00000228075,BOD1L2,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000228100,ENSG00000228100,LINC01820,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228105,ENSG00000228105,LINC01757,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228153,ENSG00000228153,ENSG00000228153,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228159,ENSG00000228159,LINC01674,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228189,ENSG00000228189,LINC02843,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228259,ENSG00000228259,ENSG00000228259,transcribed_unprocessed_pseudogene,Chang2019_TGCT,True,True,False,False,False,False
ENSG00000228295,ENSG00000228295,LINC00392,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228308,ENSG00000228308,LINC01209,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228309,ENSG00000228309,LINC01350,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228329,ENSG00000228329,LINC01890,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228338,ENSG00000228338,LINC01784,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228361,ENSG00000228361,ENSG00000228361,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228365,ENSG00000228365,ENSG00000228365,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228372,ENSG00000228372,SMIM10L2B-AS1,protein_coding,Gong2021_reproductive_ncRNA,True,True,True,True,False,False
ENSG00000228422,ENSG00000228422,LINC00687,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228482,ENSG00000228482,LINC01713,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228488,ENSG00000228488,ENSG00000228488,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228504,ENSG00000228504,LINC01760,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228517,ENSG00000228517,CT47A7,protein_coding,CTpedia;daSilva2017;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000228567,ENSG00000228567,VN1R4,protein_coding,daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000228618,ENSG00000228618,ENSG00000228618,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228636,ENSG00000228636,LINC02663,lncRNA,Gong2021_reproductive_ncRNA;Loriot2025_S1,True,True,False,False,False,False
ENSG00000228669,ENSG00000228669,LINC00448,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228679,ENSG00000228679,ENSG00000228679,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228707,ENSG00000228707,RP11-787B4.2,lncRNA,Gong2021_placenta_ncRNA;Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228714,ENSG00000228714,ENSG00000228714,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228730,ENSG00000228730,LINC02013,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228735,ENSG00000228735,ENSG00000228735,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228750,ENSG00000228750,LINC01672,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228777,ENSG00000228777,LINC02534,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228799,ENSG00000228799,LINC01939,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228836,ENSG00000228836,CT45A5,protein_coding,Jamin2021_CT;Jamin2021_core;Loriot2025_S1;daSilva2017_CT;daSilva2017_testis_biased;paralog:CT45A1,True,True,True,True,False,False
ENSG00000228909,ENSG00000228909,LINC01803,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000228927,ENSG00000228927,TSPY3,protein_coding,CTexploreR_CT;CTpedia;Loriot2025_S1;Wang2016_CT;daSilva2017;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000229011,ENSG00000229011,LINC01038,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000229012,ENSG00000229012,ENSG00000229012,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000229086,ENSG00000229086,LINC01548,lncRNA,Chang2019_TGCT;Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000229175,ENSG00000229175,LINC00382,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000229201,ENSG00000229201,LINC02787,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000229205,ENSG00000229205,LINC00200,lncRNA,Loriot2025_S1,True,True,False,False,False,False
ENSG00000229243,ENSG00000229243,LINC01981,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000229249,ENSG00000229249,LINC00446,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000229292,ENSG00000229292,RFPL4AL1,protein_coding,daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000229309,ENSG00000229309,ENSG00000229309,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000229345,ENSG00000229345,ENSG00000229345,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000229373,ENSG00000229373,LINC00452,lncRNA,daSilva2017_CT;daSilva2017_testis_biased,True,True,False,False,False,False
ENSG00000229434,ENSG00000229434,NRAL,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000229466,ENSG00000229466,LINC02627,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000229483,ENSG00000229483,LINC00362,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000229494,ENSG00000229494,ENSG00000229494,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000229522,ENSG00000229522,LINC01523,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000229549,ENSG00000229549,TSPY8,protein_coding,CTpedia;daSilva2017;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000229565,ENSG00000229565,LINC02264,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000229578,ENSG00000229578,LINC00358,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000229585,ENSG00000229585,RPL21P44,processed_pseudogene,Bruggeman2018_GC,True,True,False,False,False,False
ENSG00000229599,ENSG00000229599,LINC00411,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000229606,ENSG00000229606,LINC01718,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000229613,ENSG00000229613,LINC01501,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000229642,ENSG00000229642,AC027119.1,lncRNA,Gong2021_placenta_ncRNA;Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000229665,ENSG00000229665,PRR20C,protein_coding,daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000229676,ENSG00000229676,ZNF492,protein_coding,Bruggeman2018_GC,True,True,True,True,False,False
ENSG00000229697,ENSG00000229697,FAM242E,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000229775,ENSG00000229775,LINC02624,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000229894,ENSG00000229894,GK3,protein_coding,Bruggeman2018_GC;Carter2023_CT;Gong2021_reproductive_PC;Jamin2021_CT,True,True,True,True,True,True
ENSG00000229937,ENSG00000229937,PRPS1L1,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000229967,ENSG00000229967,MAGEA4-AS1,lncRNA,Loriot2025_S1,True,True,False,False,False,False
ENSG00000229972,ENSG00000229972,IQCF3,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000229989,ENSG00000229989,MIR181A1HG,lncRNA,Gong2021_placenta_ncRNA;Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230000,ENSG00000230000,ENSG00000230000,lncRNA,Chang2019_TGCT,True,True,False,False,False,False
ENSG00000230013,ENSG00000230013,CT70,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230015,ENSG00000230015,ENSG00000230015,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230031,ENSG00000230031,POTEB2,protein_coding,daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000230040,ENSG00000230040,LINC00364,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230054,ENSG00000230054,TEX53,protein_coding,Gong2021_reproductive_PC,True,True,True,True,True,False
ENSG00000230159,ENSG00000230159,ENSG00000230159,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230178,ENSG00000230178,OR4F3,protein_coding,daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000230246,ENSG00000230246,SPATA31C1,protein_coding,daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,False,False
ENSG00000230250,ENSG00000230250,LINC01753,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230262,ENSG00000230262,LINC02603,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230268,ENSG00000230268,SSU72L6,protein_coding,Gong2021_reproductive_PC,True,True,True,True,True,False
ENSG00000230301,ENSG00000230301,OR5H6,protein_coding,daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000230303,ENSG00000230303,ENSG00000230303,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230342,ENSG00000230342,FANCD2P2,unprocessed_pseudogene,daSilva2017_testis_biased,True,True,False,False,False,False
ENSG00000230347,ENSG00000230347,CT47A8,protein_coding,daSilva2017_testis_biased;paralog:CT47A1,True,True,True,True,True,True
ENSG00000230365,ENSG00000230365,ENSG00000230365,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230400,ENSG00000230400,LINC01747,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230401,ENSG00000230401,LINC01972,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230402,ENSG00000230402,LINC01349,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230403,ENSG00000230403,LINC01066,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230404,ENSG00000230404,ENSG00000230404,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230434,ENSG00000230434,LINC01650,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230457,ENSG00000230457,PA2G4P4,processed_pseudogene,Bruggeman2018_GC,True,True,False,False,False,False
ENSG00000230522,ENSG00000230522,MBD3L2,protein_coding,daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000230533,ENSG00000230533,LINC03004,lncRNA,Loriot2025_S1,True,True,False,False,False,False
ENSG00000230563,ENSG00000230563,ENSG00000230563,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230590,ENSG00000230590,FTX,lncRNA,Bruggeman2018_GC,True,True,False,False,False,False
ENSG00000230594,ENSG00000230594,CT47A4,protein_coding,CTpedia;daSilva2017;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000230601,ENSG00000230601,TEX48,protein_coding,CTexploreR_CT;Gong2021_reproductive_PC;Loriot2025_S1;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000230645,ENSG00000230645,LINC01818,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230651,ENSG00000230651,RGPD4-AS1,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230680,ENSG00000230680,ENSG00000230680,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230690,ENSG00000230690,ENSG00000230690,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230704,ENSG00000230704,ENSG00000230704,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230768,ENSG00000230768,LINC01676,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230794,ENSG00000230794,ENSG00000230794,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230803,ENSG00000230803,ENSG00000230803,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230866,ENSG00000230866,LINC02558,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000230891,ENSG00000230891,LINC00692,lncRNA,Chang2019_TGCT,True,True,False,False,False,False
ENSG00000230991,ENSG00000230991,ENSG00000230991,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000231023,ENSG00000231023,LINC00326,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000231040,ENSG00000231040,LINC01911,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000231082,ENSG00000231082,LINC02655,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000231110,ENSG00000231110,ENSG00000231110,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000231114,ENSG00000231114,ENSG00000231114,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000231171,ENSG00000231171,LINC01098,lncRNA,Chang2019_TGCT;Gong2021_reproductive_ncRNA;Loriot2025_S1;Wang2016_CT,True,True,False,False,False,False
ENSG00000231177,ENSG00000231177,LINC00852,lncRNA,Bruggeman2018_GC,True,True,False,False,False,False
ENSG00000231204,ENSG00000231204,ENSG00000231204,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000231256,ENSG00000231256,CFAP97D1,protein_coding,Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,True
ENSG00000231326,ENSG00000231326,LINC02662,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000231358,ENSG00000231358,ENSG00000231358,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000231364,ENSG00000231364,LINC01712,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000231418,ENSG00000231418,ENSG00000231418,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000231473,ENSG00000231473,RB1-DT,lncRNA,Loriot2025_S2,True,True,False,False,False,False
ENSG00000231476,ENSG00000231476,ENSG00000231476,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000231492,ENSG00000231492,ENSG00000231492,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000231510,ENSG00000231510,LINC02782,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000231528,ENSG00000231528,FAM225A,lncRNA,Loriot2025_S2,True,True,False,False,False,False
ENSG00000231529,ENSG00000231529,LINC02779,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000231532,ENSG00000231532,LINC01249,lncRNA,Gong2021_reproductive_ncRNA;Loriot2025_S1,True,True,False,False,False,False
ENSG00000231607,ENSG00000231607,DLEU2,lncRNA,Bruggeman2018_GC,True,True,False,False,False,False
ENSG00000231626,ENSG00000231626,ENSG00000231626,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000231630,ENSG00000231630,ENSG00000231630,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000231713,ENSG00000231713,AF064860.7,lncRNA,Gong2021_placenta_ncRNA;Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000231817,ENSG00000231817,LINC01198,lncRNA,Loriot2025_S2,True,True,False,False,False,False
ENSG00000231876,ENSG00000231876,ENSG00000231876,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000231887,ENSG00000231887,PRH1,protein_coding,daSilva2017_CT;daSilva2017_protein;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,True,True,True,True,False,False
ENSG00000231902,ENSG00000231902,ENSG00000231902,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000231924,ENSG00000231924,PSG1,protein_coding,CTpedia;Gong2021_placenta_PC;Gong2021_reproductive_PC,True,True,True,True,True,True
ENSG00000231983,ENSG00000231983,LINC00415,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000231989,ENSG00000231989,PPP1R2B,protein_coding,Bruggeman2018_GC;Gong2021_reproductive_PC,True,True,True,True,True,True
ENSG00000231990,ENSG00000231990,ENSG00000231990,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000232030,ENSG00000232030,MAGEB6B,protein_coding,CTpedia;Gong2021_reproductive_PC,True,True,True,True,True,False
ENSG00000232040,ENSG00000232040,SCAND3,protein_coding,Chang2019_TGCT;Jamin2021_CT;Wang2016_CT,True,True,True,True,False,False
ENSG00000232113,ENSG00000232113,TEX50,protein_coding,Gong2021_reproductive_PC;daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000232117,ENSG00000232117,LINC00384,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000232164,ENSG00000232164,LINC01873,lncRNA,Gong2021_placenta_ncRNA;Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000232200,ENSG00000232200,ENSG00000232200,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000232265,ENSG00000232265,LINC02805,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000232286,ENSG00000232286,ENSG00000232286,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000232395,ENSG00000232395,LNCPOIR,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000232423,ENSG00000232423,PRAMEF6,protein_coding,Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,True,True,True,True,False
ENSG00000232465,ENSG00000232465,ENSG00000232465,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000232494,ENSG00000232494,ENSG00000232494,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000232537,ENSG00000232537,ENSG00000232537,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000232596,ENSG00000232596,LINC01646,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000232638,ENSG00000232638,RP11-379F12.4,lncRNA,Gong2021_placenta_ncRNA;Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000232688,ENSG00000232688,LINC01628,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
ENSG00000232729,ENSG00000232729,GTF2I-AS1,lncRNA,Loriot2025_S1,True,True,False,False,False,False
ENSG00000232812,ENSG00000232812,LINC01717,lncRNA,Gong2021_reproductive_ncRNA,True,True,False,False,False,False
