cancer_code,n_samples,Ensembl_Gene_ID,Symbol,n_gt25,pct_gt25,n_gt50,pct_gt50,n_p90,pct_p90,n_p95,pct_p95
KIRC,531,ENSG00000204379,XAGE1A/B,6,1.13,5,0.94,7,1.32,6,1.13
KIRC,531,ENSG00000046774,MAGEC2,4,0.75,2,0.38,4,0.75,2,0.38
KIRC,531,ENSG00000198759,EGFL6,4,0.75,3,0.56,5,0.94,3,0.56
KIRC,531,ENSG00000158639,PAGE5,3,0.56,3,0.56,3,0.56,3,0.56
KIRC,531,ENSG00000204941,PSG5,3,0.56,1,0.19,9,1.69,2,0.38
KIRC,531,ENSG00000234068,PAGE2,3,0.56,2,0.38,4,0.75,2,0.38
KIRC,531,ENSG00000099399,MAGEB2,2,0.38,1,0.19,3,0.56,1,0.19
KIRC,531,ENSG00000126752,SSX1,2,0.38,2,0.38,3,0.56,2,0.38
KIRC,531,ENSG00000129862,VCY/VCY1B,2,0.38,2,0.38,2,0.38,2,0.38
KIRC,531,ENSG00000189064,GAGE2A,2,0.38,1,0.19,2,0.38,1,0.19
KIRC,531,ENSG00000197172,MAGEA6,2,0.38,1,0.19,5,0.94,1,0.19
KIRC,531,ENSG00000221867,MAGEA3,2,0.38,0,0.0,4,0.75,0,0.0
KIRC,531,ENSG00000227234,SPANXB1,2,0.38,2,0.38,2,0.38,2,0.38
KIRC,531,ENSG00000238269,PAGE2B,2,0.38,2,0.38,2,0.38,2,0.38
KIRC,531,ENSG00000068985,PAGE1,1,0.19,1,0.19,1,0.19,1,0.19
KIRC,531,ENSG00000124260,MAGEA10,1,0.19,1,0.19,1,0.19,1,0.19
KIRC,531,ENSG00000147381,MAGEA4,1,0.19,0,0.0,1,0.19,0,0.0
KIRC,531,ENSG00000166049,PASD1,1,0.19,1,0.19,1,0.19,1,0.19
KIRC,531,ENSG00000168757,TSPY2,1,0.19,0,0.0,1,0.19,1,0.19
KIRC,531,ENSG00000176988,FMR1NB,1,0.19,0,0.0,1,0.19,0,0.0
KIRC,531,ENSG00000179046,TRIML2,1,0.19,0,0.0,1,0.19,0,0.0
KIRC,531,ENSG00000183668,PSG9,1,0.19,1,0.19,4,0.75,1,0.19
KIRC,531,ENSG00000184033,CTAG1A/B,1,0.19,1,0.19,1,0.19,1,0.19
KIRC,531,ENSG00000205777,GAGE1,1,0.19,1,0.19,2,0.38,1,0.19
KIRC,531,ENSG00000214107,MAGEB1,1,0.19,0,0.0,1,0.19,0,0.0
KIRC,531,ENSG00000236761,CTAGE9,1,0.19,0,0.0,1,0.19,0,0.0
KIRC,531,ENSG00000241476,SSX2/SSX2B,1,0.19,1,0.19,1,0.19,1,0.19
KIRC,531,ENSG00000268964,ERVV-2,1,0.19,1,0.19,1,0.19,1,0.19
KIRC,531,ENSG00000269586,CT45A10,1,0.19,0,0.0,1,0.19,0,0.0
KIRC,531,ENSG00000274274,GAGE13,1,0.19,1,0.19,3,0.56,1,0.19
KIRC,531,ENSG00000006047,YBX2,0,0.0,0,0.0,6,1.13,0,0.0
KIRC,531,ENSG00000007350,TKTL1,0,0.0,0,0.0,1,0.19,0,0.0
KIRC,531,ENSG00000010318,PHF7,0,0.0,0,0.0,3,0.56,0,0.0
KIRC,531,ENSG00000104755,ADAM2,0,0.0,0,0.0,1,0.19,0,0.0
KIRC,531,ENSG00000124490,CRISP2,0,0.0,0,0.0,1,0.19,0,0.0
KIRC,531,ENSG00000141255,SPATA22,0,0.0,0,0.0,1,0.19,0,0.0
KIRC,531,ENSG00000188120,DAZ1,0,0.0,0,0.0,3,0.56,0,0.0
KIRC,531,ENSG00000213401,MAGEA12,0,0.0,0,0.0,1,0.19,0,0.0
KIRC,531,ENSG00000242221,PSG2,0,0.0,0,0.0,1,0.19,0,0.0
KIRP,289,ENSG00000185686,PRAME,22,7.61,2,0.69,62,21.45,2,0.69
KIRP,289,ENSG00000189064,GAGE2A,6,2.08,6,2.08,6,2.08,6,2.08
KIRP,289,ENSG00000006047,YBX2,5,1.73,0,0.0,9,3.11,1,0.35
KIRP,289,ENSG00000068985,PAGE1,5,1.73,4,1.38,6,2.08,5,1.73
KIRP,289,ENSG00000197172,MAGEA6,5,1.73,3,1.04,5,1.73,4,1.38
KIRP,289,ENSG00000216649,GAGE12C/D/E,5,1.73,4,1.38,5,1.73,5,1.73
KIRP,289,ENSG00000224902,GAGE12H,5,1.73,2,0.69,5,1.73,3,1.04
KIRP,289,ENSG00000205777,GAGE1,4,1.38,2,0.69,4,1.38,3,1.04
KIRP,289,ENSG00000158639,PAGE5,3,1.04,3,1.04,3,1.04,3,1.04
KIRP,289,ENSG00000221867,MAGEA3,3,1.04,1,0.35,3,1.04,1,0.35
KIRP,289,ENSG00000224659,GAGE12J,3,1.04,2,0.69,4,1.38,2,0.69
KIRP,289,ENSG00000238269,PAGE2B,3,1.04,3,1.04,3,1.04,3,1.04
KIRP,289,ENSG00000046774,MAGEC2,2,0.69,1,0.35,2,0.69,1,0.35
KIRP,289,ENSG00000124260,MAGEA10,2,0.69,0,0.0,2,0.69,1,0.35
KIRP,289,ENSG00000184033,CTAG1A/B,2,0.69,1,0.35,2,0.69,1,0.35
KIRP,289,ENSG00000204379,XAGE1A/B,2,0.69,2,0.69,2,0.69,2,0.69
KIRP,289,ENSG00000268964,ERVV-2,2,0.69,2,0.69,4,1.38,2,0.69
KIRP,289,ENSG00000274274,GAGE13,2,0.69,2,0.69,3,1.04,2,0.69
KIRP,289,ENSG00000006659,LGALS14,1,0.35,0,0.0,1,0.35,0,0.0
KIRP,289,ENSG00000123584,MAGEA9/MAGEA9B,1,0.35,0,0.0,2,0.69,0,0.0
KIRP,289,ENSG00000124467,PSG8,1,0.35,0,0.0,1,0.35,0,0.0
KIRP,289,ENSG00000126752,SSX1,1,0.35,0,0.0,1,0.35,0,0.0
KIRP,289,ENSG00000159708,LRRC36,1,0.35,0,0.0,4,1.38,0,0.0
KIRP,289,ENSG00000168757,TSPY2,1,0.35,1,0.35,1,0.35,1,0.35
KIRP,289,ENSG00000169059,VCX3A,1,0.35,1,0.35,1,0.35,1,0.35
KIRP,289,ENSG00000198021,SPANXA1/2,1,0.35,0,0.0,1,0.35,1,0.35
KIRP,289,ENSG00000198759,EGFL6,1,0.35,0,0.0,1,0.35,0,0.0
KIRP,289,ENSG00000204019,CT83,1,0.35,0,0.0,2,0.69,0,0.0
KIRP,289,ENSG00000204941,PSG5,1,0.35,1,0.35,1,0.35,1,0.35
KIRP,289,ENSG00000205642,VCX3B,1,0.35,0,0.0,1,0.35,1,0.35
KIRP,289,ENSG00000213401,MAGEA12,1,0.35,0,0.0,2,0.69,0,0.0
KIRP,289,ENSG00000236446,CT47B1,1,0.35,1,0.35,2,0.69,1,0.35
KIRP,289,ENSG00000010318,PHF7,0,0.0,0,0.0,1,0.35,0,0.0
KIRP,289,ENSG00000124490,CRISP2,0,0.0,0,0.0,2,0.69,0,0.0
KIRP,289,ENSG00000163530,DPPA2,0,0.0,0,0.0,1,0.35,0,0.0
KIRP,289,ENSG00000170516,COX7B2,0,0.0,0,0.0,1,0.35,0,0.0
KIRP,289,ENSG00000182583,VCX,0,0.0,0,0.0,1,0.35,0,0.0
KIRP,289,ENSG00000183668,PSG9,0,0.0,0,0.0,1,0.35,0,0.0
KIRP,289,ENSG00000227234,SPANXB1,0,0.0,0,0.0,1,0.35,0,0.0
KIRP,289,ENSG00000233803,TSPY4,0,0.0,0,0.0,1,0.35,0,0.0
KIRP,289,ENSG00000234068,PAGE2,0,0.0,0,0.0,1,0.35,0,0.0
KIRP,289,ENSG00000268009,SSX4/SSX4B,0,0.0,0,0.0,1,0.35,0,0.0
LAML,173,ENSG00000010318,PHF7,38,21.97,0,0.0,58,33.53,1,0.58
LAML,173,ENSG00000185686,PRAME,28,16.18,21,12.14,33,19.08,21,12.14
LAML,173,ENSG00000269586,CT45A10,12,6.94,5,2.89,12,6.94,6,3.47
LAML,173,ENSG00000204379,XAGE1A/B,9,5.2,8,4.62,10,5.78,8,4.62
LAML,173,ENSG00000007350,TKTL1,4,2.31,3,1.73,4,2.31,3,1.73
LAML,173,ENSG00000141096,DPEP3,3,1.73,1,0.58,5,2.89,2,1.16
LAML,173,ENSG00000270946,CT45A2/8/9,2,1.16,0,0.0,2,1.16,1,0.58
LAML,173,ENSG00000181433,SAGE1,1,0.58,0,0.0,2,1.16,0,0.0
LAML,173,ENSG00000233056,ERVH48-1,1,0.58,0,0.0,1,0.58,0,0.0
LAML,173,ENSG00000228836,CT45A5/6/7,0,0.0,0,0.0,1,0.58,0,0.0
LGG,523,ENSG00000007350,TKTL1,6,1.15,1,0.19,7,1.34,1,0.19
LGG,523,ENSG00000185686,PRAME,3,0.57,3,0.57,3,0.57,3,0.57
LGG,523,ENSG00000188120,DAZ1,2,0.38,1,0.19,1,0.19,1,0.19
LGG,523,ENSG00000105198,LGALS13,1,0.19,0,0.0,1,0.19,0,0.0
LGG,523,ENSG00000183305,MAGEA2/MAGEA2B,1,0.19,0,0.0,0,0.0,0,0.0
LGG,523,ENSG00000187191,DAZ3,1,0.19,1,0.19,1,0.19,1,0.19
LGG,523,ENSG00000197172,MAGEA6,1,0.19,1,0.19,1,0.19,0,0.0
LGG,523,ENSG00000221867,MAGEA3,1,0.19,0,0.0,1,0.19,0,0.0
LGG,523,ENSG00000234414,RBMY1A1,1,0.19,0,0.0,1,0.19,0,0.0
LGG,523,ENSG00000010318,PHF7,0,0.0,0,0.0,1,0.19,0,0.0
LGG,523,ENSG00000161860,SYCE2,0,0.0,0,0.0,5,0.96,0,0.0
LGG,523,ENSG00000162641,AKNAD1,0,0.0,0,0.0,1,0.19,0,0.0
LIHC,368,ENSG00000204379,XAGE1A/B,105,28.53,93,25.27,116,31.52,101,27.45
LIHC,368,ENSG00000170516,COX7B2,90,24.46,44,11.96,105,28.53,76,20.65
LIHC,368,ENSG00000221867,MAGEA3,60,16.3,42,11.41,79,21.47,53,14.4
LIHC,368,ENSG00000197172,MAGEA6,57,15.49,24,6.52,77,20.92,48,13.04
LIHC,368,ENSG00000126752,SSX1,49,13.32,24,6.52,76,20.65,43,11.68
LIHC,368,ENSG00000158639,PAGE5,34,9.24,28,7.61,50,13.59,31,8.42
LIHC,368,ENSG00000198681,MAGEA1,34,9.24,6,1.63,78,21.2,15,4.08
LIHC,368,ENSG00000234068,PAGE2,30,8.15,24,6.52,37,10.05,29,7.88
LIHC,368,ENSG00000046774,MAGEC2,27,7.34,14,3.8,42,11.41,25,6.79
LIHC,368,ENSG00000213401,MAGEA12,27,7.34,3,0.82,47,12.77,12,3.26
LIHC,368,ENSG00000189064,GAGE2A,25,6.79,18,4.89,34,9.24,21,5.71
LIHC,368,ENSG00000205777,GAGE1,25,6.79,17,4.62,29,7.88,22,5.98
LIHC,368,ENSG00000185686,PRAME,24,6.52,13,3.53,50,13.59,21,5.71
LIHC,368,ENSG00000238269,PAGE2B,22,5.98,17,4.62,29,7.88,19,5.16
LIHC,368,ENSG00000068985,PAGE1,19,5.16,15,4.08,23,6.25,16,4.35
LIHC,368,ENSG00000274274,GAGE13,18,4.89,13,3.53,27,7.34,17,4.62
LIHC,368,ENSG00000129862,VCY/VCY1B,16,4.35,10,2.72,21,5.71,13,3.53
LIHC,368,ENSG00000241476,SSX2/SSX2B,16,4.35,7,1.9,25,6.79,11,2.99
LIHC,368,ENSG00000099399,MAGEB2,15,4.08,3,0.82,26,7.07,6,1.63
LIHC,368,ENSG00000176566,DCAF4L2,13,3.53,1,0.27,46,12.5,4,1.09
LIHC,368,ENSG00000268009,SSX4/SSX4B,12,3.26,8,2.17,22,5.98,10,2.72
LIHC,368,ENSG00000184033,CTAG1A/B,11,2.99,7,1.9,18,4.89,8,2.17
LIHC,368,ENSG00000171405,XAGE5,8,2.17,0,0.0,18,4.89,3,0.82
LIHC,368,ENSG00000168757,TSPY2,7,1.9,5,1.36,10,2.72,7,1.9
LIHC,368,ENSG00000216649,GAGE12C/D/E,7,1.9,4,1.09,7,1.9,7,1.9
LIHC,368,ENSG00000006047,YBX2,6,1.63,3,0.82,38,10.33,3,0.82
LIHC,368,ENSG00000169059,VCX3A,6,1.63,3,0.82,10,2.72,5,1.36
LIHC,368,ENSG00000233803,TSPY4,6,1.63,3,0.82,9,2.45,4,1.09
LIHC,368,ENSG00000183305,MAGEA2/MAGEA2B,5,1.36,1,0.27,24,6.52,1,0.27
LIHC,368,ENSG00000224902,GAGE12H,5,1.36,3,0.82,6,1.63,5,1.36
LIHC,368,ENSG00000006659,LGALS14,4,1.09,4,1.09,6,1.63,4,1.09
LIHC,368,ENSG00000117148,ACTL8,4,1.09,2,0.54,10,2.72,4,1.09
LIHC,368,ENSG00000147381,MAGEA4,4,1.09,3,0.82,7,1.9,3,0.82
LIHC,368,ENSG00000155495,MAGEC1,4,1.09,1,0.27,13,3.53,1,0.27
LIHC,368,ENSG00000182583,VCX,4,1.09,1,0.27,6,1.63,1,0.27
LIHC,368,ENSG00000007350,TKTL1,3,0.82,2,0.54,7,1.9,3,0.82
LIHC,368,ENSG00000156009,MAGEA8,3,0.82,1,0.27,8,2.17,1,0.27
LIHC,368,ENSG00000165584,SSX3,3,0.82,0,0.0,8,2.17,1,0.27
LIHC,368,ENSG00000224659,GAGE12J,3,0.82,2,0.54,7,1.9,3,0.82
LIHC,368,ENSG00000236424,TSPY10,3,0.82,3,0.82,3,0.82,3,0.82
LIHC,368,ENSG00000258992,TSPY1,3,0.82,1,0.27,3,0.82,2,0.54
LIHC,368,ENSG00000123584,MAGEA9/MAGEA9B,2,0.54,1,0.27,4,1.09,2,0.54
LIHC,368,ENSG00000162039,MEIOB,2,0.54,0,0.0,4,1.09,2,0.54
LIHC,368,ENSG00000205642,VCX3B,2,0.54,1,0.27,5,1.36,2,0.54
LIHC,368,ENSG00000228927,TSPY3,2,0.54,1,0.27,2,0.54,2,0.54
LIHC,368,ENSG00000229549,TSPY8,2,0.54,1,0.27,2,0.54,2,0.54
LIHC,368,ENSG00000124260,MAGEA10,1,0.27,0,0.0,1,0.27,0,0.0
LIHC,368,ENSG00000124490,CRISP2,1,0.27,1,0.27,1,0.27,1,0.27
LIHC,368,ENSG00000132446,FTHL17,1,0.27,0,0.0,1,0.27,0,0.0
LIHC,368,ENSG00000137948,BRDT,1,0.27,0,0.0,1,0.27,0,0.0
LIHC,368,ENSG00000143006,DMRTB1,1,0.27,0,0.0,1,0.27,1,0.27
LIHC,368,ENSG00000155622,XAGE2,1,0.27,1,0.27,1,0.27,1,0.27
LIHC,368,ENSG00000156269,NAA11,1,0.27,0,0.0,2,0.54,0,0.0
LIHC,368,ENSG00000187772,LIN28B,1,0.27,0,0.0,1,0.27,0,0.0
LIHC,368,ENSG00000215113,CXorf49/CXorf49B,1,0.27,0,0.0,2,0.54,0,0.0
LIHC,368,ENSG00000233056,ERVH48-1,1,0.27,0,0.0,2,0.54,1,0.27
LIHC,368,ENSG00000010318,PHF7,0,0.0,0,0.0,3,0.82,0,0.0
LIHC,368,ENSG00000104901,DKKL1,0,0.0,0,0.0,1,0.27,0,0.0
LIHC,368,ENSG00000131126,TEX101,0,0.0,0,0.0,1,0.27,0,0.0
LIHC,368,ENSG00000139351,SYCP3,0,0.0,0,0.0,2,0.54,0,0.0
LIHC,368,ENSG00000166796,LDHC,0,0.0,0,0.0,2,0.54,0,0.0
LIHC,368,ENSG00000169551,CT55,0,0.0,0,0.0,3,0.82,0,0.0
LIHC,368,ENSG00000176988,FMR1NB,0,0.0,0,0.0,1,0.27,0,0.0
LIHC,368,ENSG00000183434,TFDP3,0,0.0,0,0.0,7,1.9,0,0.0
LIHC,368,ENSG00000188120,DAZ1,0,0.0,0,0.0,1,0.27,0,0.0
LIHC,368,ENSG00000204019,CT83,0,0.0,0,0.0,1,0.27,0,0.0
LIHC,368,ENSG00000214107,MAGEB1,0,0.0,0,0.0,3,0.82,0,0.0
LIHC,368,ENSG00000224089,CT47A1/2/3/4/5/6/7/8/9/10/11/12,0,0.0,0,0.0,1,0.27,0,0.0
LIHC,368,ENSG00000227234,SPANXB1,0,0.0,0,0.0,2,0.54,0,0.0
LIHC,368,ENSG00000236446,CT47B1,0,0.0,0,0.0,1,0.27,0,0.0
LIHC,368,ENSG00000269058,CALR3,0,0.0,0,0.0,1,0.27,0,0.0
LIHC,368,ENSG00000269586,CT45A10,0,0.0,0,0.0,6,1.63,1,0.27
LUAD,515,ENSG00000204379,XAGE1A/B,348,67.57,329,63.88,351,68.16,334,64.85
LUAD,515,ENSG00000204019,CT83,91,17.67,29,5.63,129,25.05,39,7.57
LUAD,515,ENSG00000185686,PRAME,77,14.95,43,8.35,111,21.55,43,8.35
LUAD,515,ENSG00000221867,MAGEA3,76,14.76,56,10.87,85,16.5,59,11.46
LUAD,515,ENSG00000197172,MAGEA6,68,13.2,45,8.74,75,14.56,57,11.07
LUAD,515,ENSG00000213401,MAGEA12,40,7.77,9,1.75,53,10.29,14,2.72
LUAD,515,ENSG00000183305,MAGEA2/MAGEA2B,37,7.18,6,1.17,52,10.1,8,1.55
LUAD,515,ENSG00000184033,CTAG1A/B,33,6.41,28,5.44,36,6.99,26,5.05
LUAD,515,ENSG00000155622,XAGE2,32,6.21,20,3.88,40,7.77,23,4.47
LUAD,515,ENSG00000147381,MAGEA4,27,5.24,23,4.47,31,6.02,23,4.47
LUAD,515,ENSG00000234068,PAGE2,27,5.24,22,4.27,30,5.83,24,4.66
LUAD,515,ENSG00000123584,MAGEA9/MAGEA9B,23,4.47,10,1.94,25,4.85,14,2.72
LUAD,515,ENSG00000198681,MAGEA1,23,4.47,11,2.14,26,5.05,13,2.52
LUAD,515,ENSG00000189064,GAGE2A,20,3.88,16,3.11,21,4.08,16,3.11
LUAD,515,ENSG00000205777,GAGE1,20,3.88,15,2.91,20,3.88,17,3.3
LUAD,515,ENSG00000238269,PAGE2B,18,3.5,15,2.91,18,3.5,16,3.11
LUAD,515,ENSG00000233056,ERVH48-1,17,3.3,5,0.97,22,4.27,6,1.17
LUAD,515,ENSG00000274274,GAGE13,17,3.3,11,2.14,19,3.69,14,2.72
LUAD,515,ENSG00000046774,MAGEC2,16,3.11,7,1.36,20,3.88,8,1.55
LUAD,515,ENSG00000143452,HORMAD1,16,3.11,4,0.78,24,4.66,4,0.78
LUAD,515,ENSG00000099399,MAGEB2,14,2.72,3,0.58,18,3.5,3,0.58
LUAD,515,ENSG00000124260,MAGEA10,14,2.72,8,1.55,19,3.69,7,1.36
LUAD,515,ENSG00000137948,BRDT,14,2.72,4,0.78,25,4.85,4,0.78
LUAD,515,ENSG00000159708,LRRC36,14,2.72,2,0.39,19,3.69,6,1.17
LUAD,515,ENSG00000170516,COX7B2,13,2.52,4,0.78,21,4.08,5,0.97
LUAD,515,ENSG00000006047,YBX2,11,2.14,0,0.0,27,5.24,2,0.39
LUAD,515,ENSG00000158639,PAGE5,11,2.14,11,2.14,12,2.33,11,2.14
LUAD,515,ENSG00000216649,GAGE12C/D/E,11,2.14,9,1.75,12,2.33,11,2.14
LUAD,515,ENSG00000215113,CXorf49/CXorf49B,10,1.94,5,0.97,15,2.91,6,1.17
LUAD,515,ENSG00000068985,PAGE1,8,1.55,5,0.97,15,2.91,5,0.97
LUAD,515,ENSG00000227234,SPANXB1,8,1.55,6,1.17,8,1.55,7,1.36
LUAD,515,ENSG00000156009,MAGEA8,7,1.36,4,0.78,9,1.75,4,0.78
LUAD,515,ENSG00000169059,VCX3A,7,1.36,6,1.17,7,1.36,6,1.17
LUAD,515,ENSG00000007350,TKTL1,6,1.17,4,0.78,7,1.36,4,0.78
LUAD,515,ENSG00000132446,FTHL17,6,1.17,2,0.39,6,1.17,1,0.19
LUAD,515,ENSG00000198759,EGFL6,6,1.17,2,0.39,30,5.83,2,0.39
LUAD,515,ENSG00000224659,GAGE12J,6,1.17,3,0.58,7,1.36,3,0.58
LUAD,515,ENSG00000224902,GAGE12H,6,1.17,5,0.97,6,1.17,5,0.97
LUAD,515,ENSG00000126752,SSX1,5,0.97,1,0.19,7,1.36,1,0.19
LUAD,515,ENSG00000268009,SSX4/SSX4B,5,0.97,1,0.19,5,0.97,1,0.19
LUAD,515,ENSG00000269586,CT45A10,5,0.97,3,0.58,9,1.75,3,0.58
LUAD,515,ENSG00000155495,MAGEC1,4,0.78,1,0.19,7,1.36,1,0.19
LUAD,515,ENSG00000162039,MEIOB,4,0.78,0,0.0,4,0.78,1,0.19
LUAD,515,ENSG00000174898,CATSPERD,4,0.78,1,0.19,6,1.17,1,0.19
LUAD,515,ENSG00000176988,FMR1NB,4,0.78,0,0.0,4,0.78,2,0.39
LUAD,515,ENSG00000198021,SPANXA1/2,4,0.78,2,0.39,5,0.97,2,0.39
LUAD,515,ENSG00000205642,VCX3B,4,0.78,3,0.58,5,0.97,3,0.58
LUAD,515,ENSG00000129862,VCY/VCY1B,3,0.58,3,0.58,3,0.58,3,0.58
LUAD,515,ENSG00000166049,PASD1,3,0.58,0,0.0,5,0.97,0,0.0
LUAD,515,ENSG00000182459,TEX19,3,0.58,1,0.19,4,0.78,2,0.39
LUAD,515,ENSG00000182583,VCX,3,0.58,2,0.39,4,0.78,2,0.39
LUAD,515,ENSG00000189052,CGB5/8,3,0.58,1,0.19,5,0.97,2,0.39
LUAD,515,ENSG00000198573,SPANXC,3,0.58,2,0.39,5,0.97,2,0.39
LUAD,515,ENSG00000228927,TSPY3,3,0.58,0,0.0,3,0.58,0,0.0
LUAD,515,ENSG00000233803,TSPY4,3,0.58,3,0.58,6,1.17,3,0.58
LUAD,515,ENSG00000241476,SSX2/SSX2B,3,0.58,0,0.0,4,0.78,1,0.19
LUAD,515,ENSG00000124092,CTCFL,2,0.39,1,0.19,3,0.58,1,0.19
LUAD,515,ENSG00000165583,SSX5,2,0.39,0,0.0,3,0.58,0,0.0
LUAD,515,ENSG00000168757,TSPY2,2,0.39,2,0.39,3,0.58,2,0.39
LUAD,515,ENSG00000171402,XAGE3,2,0.39,2,0.39,3,0.58,2,0.39
LUAD,515,ENSG00000188120,DAZ1,2,0.39,2,0.39,4,0.78,2,0.39
LUAD,515,ENSG00000196406,SPANXD,2,0.39,1,0.19,2,0.39,1,0.19
LUAD,515,ENSG00000204941,PSG5,2,0.39,2,0.39,2,0.39,2,0.39
LUAD,515,ENSG00000221826,PSG3,2,0.39,2,0.39,3,0.58,2,0.39
LUAD,515,ENSG00000231924,PSG1,2,0.39,1,0.19,3,0.58,1,0.19
LUAD,515,ENSG00000258992,TSPY1,2,0.39,0,0.0,3,0.58,0,0.0
LUAD,515,ENSG00000006659,LGALS14,1,0.19,0,0.0,1,0.19,1,0.19
LUAD,515,ENSG00000105198,LGALS13,1,0.19,1,0.19,1,0.19,1,0.19
LUAD,515,ENSG00000117148,ACTL8,1,0.19,1,0.19,2,0.39,1,0.19
LUAD,515,ENSG00000124467,PSG8,1,0.19,1,0.19,1,0.19,1,0.19
LUAD,515,ENSG00000141096,DPEP3,1,0.19,0,0.0,1,0.19,0,0.0
LUAD,515,ENSG00000141316,SPACA3,1,0.19,0,0.0,1,0.19,0,0.0
LUAD,515,ENSG00000142025,DMRTC2,1,0.19,0,0.0,1,0.19,0,0.0
LUAD,515,ENSG00000151962,RBM46,1,0.19,1,0.19,1,0.19,1,0.19
LUAD,515,ENSG00000165584,SSX3,1,0.19,0,0.0,1,0.19,0,0.0
LUAD,515,ENSG00000170848,PSG6,1,0.19,1,0.19,1,0.19,1,0.19
LUAD,515,ENSG00000176566,DCAF4L2,1,0.19,0,0.0,2,0.39,0,0.0
LUAD,515,ENSG00000189023,MAGEB16,1,0.19,0,0.0,1,0.19,0,0.0
LUAD,515,ENSG00000203909,DPPA5,1,0.19,0,0.0,2,0.39,0,0.0
LUAD,515,ENSG00000236424,TSPY10,1,0.19,0,0.0,1,0.19,0,0.0
LUAD,515,ENSG00000242221,PSG2,1,0.19,1,0.19,1,0.19,1,0.19
LUAD,515,ENSG00000243130,PSG11,1,0.19,1,0.19,1,0.19,1,0.19
LUAD,515,ENSG00000124490,CRISP2,0,0.0,0,0.0,2,0.39,0,0.0
LUAD,515,ENSG00000163530,DPPA2,0,0.0,0,0.0,2,0.39,0,0.0
LUAD,515,ENSG00000170965,PLAC1,0,0.0,0,0.0,1,0.19,0,0.0
LUAD,515,ENSG00000171405,XAGE5,0,0.0,0,0.0,1,0.19,0,0.0
LUAD,515,ENSG00000187191,DAZ3,0,0.0,0,0.0,1,0.19,0,0.0
LUAD,515,ENSG00000258713,C20orf141,0,0.0,0,0.0,1,0.19,0,0.0
LUSC,498,ENSG00000185686,PRAME,257,51.61,140,28.11,305,61.24,148,29.72
LUSC,498,ENSG00000147381,MAGEA4,211,42.37,174,34.94,222,44.58,183,36.75
LUSC,498,ENSG00000123584,MAGEA9/MAGEA9B,191,38.35,115,23.09,210,42.17,130,26.1
LUSC,498,ENSG00000197172,MAGEA6,166,33.33,114,22.89,181,36.35,123,24.7
LUSC,498,ENSG00000221867,MAGEA3,163,32.73,118,23.69,171,34.34,129,25.9
LUSC,498,ENSG00000198759,EGFL6,87,17.47,14,2.81,157,31.53,19,3.82
LUSC,498,ENSG00000198681,MAGEA1,79,15.86,32,6.43,98,19.68,38,7.63
LUSC,498,ENSG00000204379,XAGE1A/B,72,14.46,66,13.25,81,16.27,67,13.45
LUSC,498,ENSG00000183305,MAGEA2/MAGEA2B,63,12.65,6,1.2,86,17.27,12,2.41
LUSC,498,ENSG00000213401,MAGEA12,55,11.04,11,2.21,69,13.86,15,3.01
LUSC,498,ENSG00000269586,CT45A10,55,11.04,19,3.82,70,14.06,22,4.42
LUSC,498,ENSG00000184033,CTAG1A/B,51,10.24,39,7.83,53,10.64,40,8.03
LUSC,498,ENSG00000234068,PAGE2,49,9.84,36,7.23,51,10.24,39,7.83
LUSC,498,ENSG00000205777,GAGE1,45,9.04,34,6.83,46,9.24,38,7.63
LUSC,498,ENSG00000099399,MAGEB2,44,8.84,22,4.42,55,11.04,22,4.42
LUSC,498,ENSG00000189064,GAGE2A,42,8.43,34,6.83,48,9.64,34,6.83
LUSC,498,ENSG00000204019,CT83,39,7.83,6,1.2,49,9.84,10,2.01
LUSC,498,ENSG00000124260,MAGEA10,36,7.23,9,1.81,53,10.64,9,1.81
LUSC,498,ENSG00000274274,GAGE13,33,6.63,23,4.62,39,7.83,24,4.82
LUSC,498,ENSG00000046774,MAGEC2,23,4.62,16,3.21,31,6.22,14,2.81
LUSC,498,ENSG00000124092,CTCFL,22,4.42,11,2.21,26,5.22,13,2.61
LUSC,498,ENSG00000216649,GAGE12C/D/E,18,3.61,14,2.81,20,4.02,15,3.01
LUSC,498,ENSG00000233803,TSPY4,16,3.21,11,2.21,17,3.41,12,2.41
LUSC,498,ENSG00000007350,TKTL1,15,3.01,6,1.2,16,3.21,8,1.61
LUSC,498,ENSG00000132446,FTHL17,13,2.61,4,0.8,16,3.21,5,1.0
LUSC,498,ENSG00000170516,COX7B2,13,2.61,6,1.2,23,4.62,6,1.2
LUSC,498,ENSG00000227234,SPANXB1,12,2.41,5,1.0,14,2.81,6,1.2
LUSC,498,ENSG00000238269,PAGE2B,12,2.41,10,2.01,17,3.41,11,2.21
LUSC,498,ENSG00000224659,GAGE12J,11,2.21,9,1.81,11,2.21,9,1.81
LUSC,498,ENSG00000224902,GAGE12H,11,2.21,9,1.81,11,2.21,9,1.81
LUSC,498,ENSG00000258992,TSPY1,11,2.21,5,1.0,11,2.21,5,1.0
LUSC,498,ENSG00000137948,BRDT,9,1.81,1,0.2,13,2.61,1,0.2
LUSC,498,ENSG00000141096,DPEP3,9,1.81,7,1.41,9,1.81,7,1.41
LUSC,498,ENSG00000198021,SPANXA1/2,9,1.81,5,1.0,10,2.01,5,1.0
