Ensembl_Gene_ID,Symbol,category
ENSG00000251990,RNA5SP180,technical
ENSG00000222178,RNA5SP181,technical
ENSG00000251873,RNA5SP182,technical
ENSG00000199322,RNA5SP183,technical
ENSG00000223003,RNA5SP184,technical
ENSG00000212265,RNA5SP185,technical
ENSG00000252833,RNA5SP186,technical
ENSG00000207129,RNA5SP187,technical
ENSG00000199786,RNA5SP188,technical
ENSG00000201790,RNA5SP189,technical
ENSG00000202056,RNA5SP19,technical
ENSG00000202092,RNA5SP190,technical
ENSG00000199455,RNA5SP191,technical
ENSG00000201274,RNA5SP192,technical
ENSG00000222285,RNA5SP193,technical
ENSG00000201532,RNA5SP194,technical
ENSG00000199545,RNA5SP195,technical
ENSG00000280646,RNA5SP196,technical
ENSG00000200227,RNA5SP197,technical
ENSG00000222308,RNA5SP198,technical
ENSG00000200275,RNA5SP199,technical
ENSG00000251785,RNA5SP20,technical
ENSG00000252169,RNA5SP200,technical
ENSG00000222248,RNA5SP201,technical
ENSG00000201185,RNA5SP202,technical
ENSG00000222383,RNA5SP203,technical
ENSG00000201415,RNA5SP204,technical
ENSG00000201523,RNA5SP205,technical
ENSG00000252512,RNA5SP206,technical
ENSG00000212176,RNA5SP207,technical
ENSG00000251965,RNA5SP208,technical
ENSG00000223169,RNA5SP209,technical
ENSG00000222849,RNA5SP21,technical
ENSG00000212336,RNA5SP210,technical
ENSG00000202386,RNA5SP211,technical
ENSG00000212525,RNA5SP212,technical
ENSG00000212333,RNA5SP213,technical
ENSG00000200248,RNA5SP214,technical
ENSG00000200310,RNA5SP215,technical
ENSG00000251920,RNA5SP216,technical
ENSG00000251768,RNA5SP217,technical
ENSG00000200058,RNA5SP218,technical
ENSG00000212242,RNA5SP219,technical
ENSG00000202263,RNA5SP22,technical
ENSG00000252107,RNA5SP220,technical
ENSG00000223203,RNA5SP221,technical
ENSG00000222971,RNA5SP222,technical
ENSG00000202044,RNA5SP223,technical
ENSG00000201939,RNA5SP224,technical
ENSG00000222806,RNA5SP225,technical
ENSG00000199523,RNA5SP226,technical
ENSG00000251993,RNA5SP227,technical
ENSG00000252041,RNA5SP228,technical
ENSG00000222741,RNA5SP229,technical
ENSG00000212308,RNA5SP23,technical
ENSG00000252848,RNA5SP230,technical
ENSG00000222428,RNA5SP231,technical
ENSG00000201014,RNA5SP232,technical
ENSG00000238391,RNA5SP233,technical
ENSG00000200786,RNA5SP234,technical
ENSG00000202281,RNA5SP235,technical
ENSG00000251978,RNA5SP236,technical
ENSG00000222346,RNA5SP237,technical
ENSG00000202334,RNA5SP238,technical
ENSG00000222150,RNA5SP239,technical
ENSG00000252287,RNA5SP24,technical
ENSG00000202225,RNA5SP240,technical
ENSG00000212628,RNA5SP241,technical
ENSG00000201041,RNA5SP242,technical
ENSG00000252866,RNA5SP243,technical
ENSG00000212238,RNA5SP244,technical
ENSG00000201109,RNA5SP245,technical
ENSG00000239021,RNA5SP246,technical
ENSG00000223113,RNA5SP247,technical
ENSG00000202472,RNA5SP248,technical
ENSG00000251936,RNA5SP249,technical
ENSG00000222747,RNA5SP25,technical
ENSG00000199404,RNA5SP250,technical
ENSG00000222546,RNA5SP251,technical
ENSG00000212433,RNA5SP252,technical
ENSG00000252029,RNA5SP253,technical
ENSG00000252535,RNA5SP254,technical
ENSG00000252179,RNA5SP255,technical
ENSG00000212280,RNA5SP256,technical
ENSG00000274467,RNA5SP257,technical
ENSG00000199620,RNA5SP258,technical
ENSG00000202411,RNA5SP259,technical
ENSG00000199276,RNA5SP26,technical
ENSG00000200719,RNA5SP260,technical
ENSG00000222468,RNA5SP261,technical
ENSG00000252261,RNA5SP262,technical
ENSG00000200246,RNA5SP263,technical
ENSG00000199985,RNA5SP264,technical
ENSG00000222955,RNA5SP265,technical
ENSG00000222205,RNA5SP266,technical
ENSG00000284058,RNA5SP266,technical
ENSG00000201763,RNA5SP267,technical
ENSG00000252637,RNA5SP268,technical
ENSG00000239184,RNA5SP269,technical
ENSG00000200709,RNA5SP27,technical
ENSG00000223293,RNA5SP270,technical
ENSG00000252509,RNA5SP271,technical
ENSG00000251904,RNA5SP272,technical
ENSG00000199354,RNA5SP273,technical
ENSG00000222416,RNA5SP274,technical
ENSG00000200806,RNA5SP275,technical
ENSG00000199450,RNA5SP276,technical
ENSG00000202356,RNA5SP277,technical
ENSG00000252864,RNA5SP278,technical
ENSG00000202383,RNA5SP279,technical
ENSG00000200711,RNA5SP28,technical
ENSG00000223162,RNA5SP280,technical
ENSG00000252313,RNA5SP281,technical
ENSG00000252164,RNA5SP282,technical
ENSG00000202474,RNA5SP283,technical
ENSG00000207277,RNA5SP284,technical
ENSG00000252428,RNA5SP285,technical
ENSG00000212454,RNA5SP286,technical
ENSG00000252167,RNA5SP287,technical
ENSG00000251884,RNA5SP288,technical
ENSG00000199202,RNA5SP289,technical
ENSG00000222920,RNA5SP29,technical
ENSG00000252942,RNA5SP290,technical
ENSG00000253031,RNA5SP291,technical
ENSG00000212276,RNA5SP292,technical
ENSG00000222459,RNA5SP293,technical
ENSG00000223238,RNA5SP294,technical
ENSG00000199525,RNA5SP295,technical
ENSG00000222455,RNA5SP296,technical
ENSG00000212331,RNA5SP297,technical
ENSG00000201861,RNA5SP298,technical
ENSG00000212505,RNA5SP299,technical
ENSG00000202422,RNA5SP30,technical
ENSG00000212499,RNA5SP300,technical
ENSG00000199407,RNA5SP301,technical
ENSG00000201766,RNA5SP302,technical
ENSG00000252001,RNA5SP303,technical
ENSG00000223131,RNA5SP304,technical
ENSG00000199535,RNA5SP305,technical
ENSG00000223019,RNA5SP306,technical
ENSG00000199733,RNA5SP307,technical
ENSG00000199402,RNA5SP308,technical
ENSG00000252479,RNA5SP309,technical
ENSG00000223076,RNA5SP31,technical
ENSG00000239152,RNA5SP310,technical
ENSG00000238405,RNA5SP311,technical
ENSG00000252877,RNA5SP312,technical
ENSG00000252149,RNA5SP315,technical
ENSG00000222108,RNA5SP317,technical
ENSG00000252161,RNA5SP318,technical
ENSG00000199638,RNA5SP319,technical
ENSG00000252072,RNA5SP320,technical
ENSG00000199592,RNA5SP321,technical
ENSG00000200487,RNA5SP322,technical
ENSG00000212396,RNA5SP323,technical
ENSG00000202047,RNA5SP324,technical
ENSG00000200626,RNA5SP325,technical
ENSG00000200079,RNA5SP326,technical
ENSG00000199364,RNA5SP327,technical
ENSG00000222740,RNA5SP328,technical
ENSG00000202147,RNA5SP329,technical
ENSG00000252496,RNA5SP33,technical
ENSG00000252905,RNA5SP330,technical
ENSG00000201856,RNA5SP331,technical
ENSG00000212365,RNA5SP332,technical
ENSG00000200336,RNA5SP333,technical
ENSG00000201695,RNA5SP334,technical
ENSG00000200687,RNA5SP335,technical
ENSG00000201059,RNA5SP336,technical
ENSG00000252816,RNA5SP337,technical
ENSG00000222427,RNA5SP338,technical
ENSG00000212289,RNA5SP339,technical
ENSG00000252696,RNA5SP34,technical
ENSG00000252941,RNA5SP340,technical
ENSG00000252070,RNA5SP341,technical
ENSG00000252902,RNA5SP342,technical
ENSG00000284736,RNA5SP343,technical
ENSG00000223013,RNA5SP344,technical
ENSG00000222578,RNA5SP345,technical
ENSG00000200411,RNA5SP346,technical
ENSG00000199315,RNA5SP347,technical
ENSG00000200613,RNA5SP349,technical
ENSG00000212559,RNA5SP35,technical
ENSG00000200168,RNA5SP350,technical
ENSG00000238965,RNA5SP351,technical
ENSG00000200278,RNA5SP352,technical
ENSG00000201476,RNA5SP353,technical
ENSG00000212549,RNA5SP354,technical
ENSG00000202187,RNA5SP355,technical
ENSG00000251781,RNA5SP356,technical
ENSG00000272435,RNA5SP357,technical
ENSG00000199843,RNA5SP358,technical
ENSG00000201708,RNA5SP359,technical
ENSG00000222129,RNA5SP36,technical
ENSG00000252364,RNA5SP360,technical
ENSG00000199556,RNA5SP361,technical
ENSG00000251857,RNA5SP362,technical
ENSG00000201942,RNA5SP363,technical
ENSG00000252747,RNA5SP364,technical
ENSG00000252207,RNA5SP365,technical
ENSG00000202324,RNA5SP366,technical
ENSG00000252366,RNA5SP367,technical
ENSG00000201168,RNA5SP368,technical
ENSG00000223046,RNA5SP369,technical
ENSG00000202290,RNA5SP37,technical
ENSG00000199415,RNA5SP370,technical
ENSG00000222302,RNA5SP371,technical
ENSG00000212138,RNA5SP372,technical
ENSG00000253080,RNA5SP373,technical
ENSG00000199809,RNA5SP374,technical
ENSG00000199845,RNA5SP375,technical
ENSG00000212251,RNA5SP376,technical
ENSG00000212154,RNA5SP377,technical
ENSG00000200516,RNA5SP378,technical
ENSG00000201469,RNA5SP379,technical
ENSG00000222682,RNA5SP38,technical
ENSG00000252999,RNA5SP380,technical
ENSG00000200225,RNA5SP382,technical
ENSG00000199804,RNA5SP383,technical
ENSG00000252424,RNA5SP384,technical
ENSG00000251756,RNA5SP385,technical
ENSG00000272253,RNA5SP386,technical
ENSG00000201096,RNA5SP387,technical
ENSG00000199454,RNA5SP388,technical
ENSG00000199480,RNA5SP389,technical
ENSG00000223177,RNA5SP39,technical
ENSG00000222123,RNA5SP390,technical
ENSG00000200326,RNA5SP391,technical
ENSG00000252714,RNA5SP392,technical
ENSG00000200293,RNA5SP393,technical
ENSG00000201086,RNA5SP394,technical
ENSG00000252376,RNA5SP395,technical
ENSG00000201704,RNA5SP396,technical
ENSG00000212625,RNA5SP397,technical
ENSG00000200873,RNA5SP399,technical
ENSG00000252956,RNA5SP40,technical
ENSG00000252964,RNA5SP400,technical
ENSG00000251729,RNA5SP401,technical
ENSG00000252957,RNA5SP402,technical
ENSG00000200468,RNA5SP403,technical
ENSG00000252927,RNA5SP404,technical
ENSG00000199929,RNA5SP405,technical
ENSG00000251915,RNA5SP406,technical
ENSG00000222207,RNA5SP407,technical
ENSG00000251924,RNA5SP408,technical
ENSG00000252624,RNA5SP409,technical
ENSG00000222952,RNA5SP41,technical
ENSG00000252094,RNA5SP410,technical
ENSG00000276599,RNA5SP411,technical
ENSG00000277004,RNA5SP412,technical
ENSG00000252182,RNA5SP413,technical
ENSG00000274228,RNA5SP414,technical
ENSG00000253055,RNA5SP415,technical
ENSG00000252647,RNA5SP416,technical
ENSG00000252268,RNA5SP417,technical
ENSG00000251760,RNA5SP418,technical
ENSG00000251717,RNA5SP419,technical
ENSG00000201148,RNA5SP42,technical
ENSG00000252806,RNA5SP420,technical
ENSG00000252673,RNA5SP421,technical
ENSG00000252587,RNA5SP422,technical
ENSG00000252936,RNA5SP423,technical
ENSG00000212290,RNA5SP424,technical
ENSG00000222268,RNA5SP425,technical
ENSG00000199771,RNA5SP426,technical
ENSG00000202193,RNA5SP427,technical
ENSG00000201999,RNA5SP428,technical
ENSG00000200558,RNA5SP429,technical
ENSG00000252368,RNA5SP43,technical
ENSG00000199299,RNA5SP430,technical
ENSG00000222244,RNA5SP431,technical
ENSG00000199350,RNA5SP432,technical
ENSG00000201361,RNA5SP433,technical
ENSG00000252456,RNA5SP434,technical
ENSG00000200914,RNA5SP435,technical
ENSG00000251829,RNA5SP436,technical
ENSG00000253058,RNA5SP437,technical
ENSG00000252370,RNA5SP438,technical
ENSG00000274164,RNA5SP439,technical
ENSG00000222378,RNA5SP44,technical
ENSG00000276036,RNA5SP440,technical
ENSG00000252618,RNA5SP441,technical
ENSG00000201920,RNA5SP442,technical
ENSG00000199953,RNA5SP443,technical
ENSG00000275780,RNA5SP443,technical
ENSG00000283454,RNA5SP443,technical
ENSG00000252653,RNA5SP444,technical
ENSG00000251698,RNA5SP445,technical
ENSG00000251764,RNA5SP446,technical
ENSG00000200619,RNA5SP447,technical
ENSG00000200021,RNA5SP448,technical
ENSG00000252680,RNA5SP449,technical
ENSG00000252563,RNA5SP45,technical
ENSG00000223138,RNA5SP450,technical
ENSG00000222520,RNA5SP451,technical
ENSG00000199874,RNA5SP452,technical
ENSG00000199373,RNA5SP453,technical
ENSG00000253040,RNA5SP454,technical
ENSG00000202060,RNA5SP455,technical
ENSG00000200872,RNA5SP456,technical
ENSG00000200527,RNA5SP457,technical
ENSG00000251997,RNA5SP458,technical
ENSG00000262132,RNA5SP458,technical
ENSG00000252437,RNA5SP459,technical
ENSG00000199240,RNA5SP46,technical
ENSG00000252598,RNA5SP460,technical
ENSG00000252260,RNA5SP461,technical
ENSG00000252539,RNA5SP462,technical
ENSG00000199900,RNA5SP463,technical
ENSG00000252060,RNA5SP464,technical
ENSG00000212497,RNA5SP465,technical
ENSG00000252546,RNA5SP466,technical
ENSG00000212576,RNA5SP467,technical
ENSG00000252591,RNA5SP468,technical
ENSG00000201035,RNA5SP469,technical
ENSG00000253039,RNA5SP47,technical
ENSG00000252272,RNA5SP470,technical
ENSG00000252780,RNA5SP471,technical
ENSG00000200738,RNA5SP472,technical
ENSG00000252211,RNA5SP473,technical
ENSG00000212536,RNA5SP474,technical
ENSG00000222500,RNA5SP475,technical
ENSG00000252422,RNA5SP476,technical
ENSG00000199509,RNA5SP477,technical
ENSG00000201527,RNA5SP478,technical
ENSG00000201728,RNA5SP479,technical
ENSG00000200839,RNA5SP48,technical
ENSG00000252649,RNA5SP480,technical
ENSG00000252623,RNA5SP481,technical
ENSG00000212571,RNA5SP482,technical
ENSG00000200301,RNA5SP483,technical
ENSG00000238908,RNA5SP484,technical
ENSG00000201923,RNA5SP485,technical
ENSG00000251770,RNA5SP486,technical
ENSG00000222118,RNA5SP487,technical
ENSG00000201812,RNA5SP488,technical
ENSG00000238627,RNA5SP489,technical
ENSG00000252259,RNA5SP49,technical
ENSG00000252950,RNA5SP490,technical
ENSG00000199806,RNA5SP491,technical
ENSG00000223262,RNA5SP492,technical
ENSG00000200985,RNA5SP493,technical
ENSG00000222585,RNA5SP494,technical
ENSG00000252267,RNA5SP495,technical
ENSG00000212542,RNA5SP496,technical
ENSG00000251890,RNA5SP497,technical
ENSG00000223274,RNA5SP498,technical
ENSG00000200852,RNA5SP499,technical
ENSG00000200601,RNA5SP50,technical
ENSG00000201356,RNA5SP500,technical
ENSG00000222922,RNA5SP501,technical
ENSG00000199564,RNA5SP502,technical
ENSG00000252856,RNA5SP503,technical
ENSG00000222608,RNA5SP504,technical
ENSG00000201618,RNA5SP505,technical
ENSG00000272351,RNA5SP506,technical
ENSG00000200473,RNA5SP507,technical
ENSG00000223259,RNA5SP508,technical
ENSG00000201447,RNA5SP509,technical
ENSG00000201620,RNA5SP51,technical
ENSG00000201567,RNA5SP510,technical
ENSG00000222419,RNA5SP511,technical
ENSG00000201420,RNA5SP512,technical
ENSG00000201518,RNA5SP513,technical
ENSG00000200587,RNA5SP514,technical
ENSG00000201440,RNA5SP515,technical
ENSG00000201000,RNA5SP516,technical
ENSG00000201594,RNA5SP517,technical
ENSG00000251766,RNA5SP518,technical
ENSG00000252289,RNA5SP519,technical
ENSG00000199318,RNA5SP52,technical
ENSG00000252315,RNA5SP520,technical
ENSG00000252012,RNA5SP521,technical
ENSG00000251953,RNA5SP522,technical
ENSG00000252667,RNA5SP523,technical
ENSG00000201285,RNA5SP524,technical
ENSG00000212595,RNA5SP525,technical
ENSG00000274663,RNA5SP526,technical
ENSG00000274759,RNA5SP527,technical
ENSG00000275305,RNA5SP528,technical
ENSG00000276442,RNA5SP529,technical
ENSG00000212601,RNA5SP53,technical
ENSG00000277049,RNA5SP530,technical
ENSG00000277418,RNA5SP531,technical
ENSG00000283433,RNA5SP532,technical
ENSG00000252830,RNA5SP533,technical
ENSG00000274059,RNA5SP534,technical
ENSG00000274097,RNA5SP535,technical
ENSG00000274408,RNA5SP536,technical
ENSG00000252760,RNA5SP54,technical
ENSG00000252510,RNA5SP55,technical
ENSG00000222209,RNA5SP56,technical
ENSG00000238765,RNA5SP57,technical
ENSG00000222854,RNA5SP59,technical
ENSG00000222552,RNA5SP60,technical
ENSG00000252262,RNA5SP61,technical
ENSG00000200327,RNA5SP62,technical
ENSG00000212527,RNA5SP63,technical
ENSG00000207341,RNA5SP64,technical
ENSG00000200036,RNA5SP65,technical
ENSG00000252987,RNA5SP66,technical
ENSG00000252231,RNA5SP67,technical
ENSG00000200755,RNA5SP68,technical
ENSG00000201347,RNA5SP69,technical
ENSG00000252977,RNA5SP70,technical
ENSG00000199837,RNA5SP71,technical
ENSG00000201312,RNA5SP72,technical
ENSG00000252553,RNA5SP73,technical
ENSG00000200408,RNA5SP74,technical
ENSG00000252650,RNA5SP75,technical
ENSG00000252086,RNA5SP76,technical
ENSG00000202264,RNA5SP77,technical
ENSG00000201492,RNA5SP78,technical
ENSG00000202063,RNA5SP79,technical
ENSG00000222407,RNA5SP80,technical
ENSG00000252516,RNA5SP82,technical
ENSG00000201610,RNA5SP84,technical
ENSG00000202248,RNA5SP85,technical
ENSG00000212171,RNA5SP86,technical
ENSG00000206882,RNA5SP87,technical
ENSG00000202430,RNA5SP88,technical
ENSG00000222232,RNA5SP89,technical
ENSG00000201671,RNA5SP90,technical
ENSG00000212204,RNA5SP91,technical
ENSG00000252246,RNA5SP92,technical
ENSG00000199395,RNA5SP93,technical
ENSG00000252726,RNA5SP94,technical
ENSG00000222251,RNA5SP95,technical
ENSG00000251850,RNA5SP96,technical
ENSG00000201876,RNA5SP97,technical
ENSG00000200028,RNA5SP98,technical
ENSG00000200890,RNA5SP99,technical
