Symbol,Ensembl_Gene_ID
RNU6-234P,ENSG00000202099
RNU6-235P,ENSG00000199514
RNU6-236P,ENSG00000200756
RNU6-237P,ENSG00000251794
RNU6-238P,ENSG00000200183
RNU6-239P,ENSG00000212292
RNU6-23P,ENSG00000200153
RNU6-240P,ENSG00000251907
RNU6-241P,ENSG00000212450
RNU6-242P,ENSG00000207087
RNU6-243P,ENSG00000212442
RNU6-244P,ENSG00000212330
RNU6-245P,ENSG00000206747
RNU6-246P,ENSG00000207433
RNU6-247P,ENSG00000199506
RNU6-248P,ENSG00000222652
RNU6-249P,ENSG00000199886
RNU6-24P,ENSG00000207169
RNU6-250P,ENSG00000252767
RNU6-251P,ENSG00000200105
RNU6-252P,ENSG00000200102
RNU6-253P,ENSG00000207461
RNU6-254P,ENSG00000200247
RNU6-255P,ENSG00000252766
RNU6-256P,ENSG00000252556
RNU6-257P,ENSG00000222170
RNU6-258P,ENSG00000212186
RNU6-259P,ENSG00000206726
RNU6-25P,ENSG00000206600
RNU6-260P,ENSG00000206819
RNU6-261P,ENSG00000238697
RNU6-262P,ENSG00000222249
RNU6-263P,ENSG00000200681
RNU6-264P,ENSG00000252943
RNU6-265P,ENSG00000252715
RNU6-266P,ENSG00000201095
RNU6-267P,ENSG00000252523
RNU6-268P,ENSG00000201044
RNU6-269P,ENSG00000212379
RNU6-26P,ENSG00000206712
RNU6-270P,ENSG00000201001
RNU6-271P,ENSG00000200728
RNU6-272P,ENSG00000222960
RNU6-273P,ENSG00000252746
RNU6-274P,ENSG00000239075
RNU6-275P,ENSG00000201780
RNU6-276P,ENSG00000251923
RNU6-277P,ENSG00000252081
RNU6-278P,ENSG00000212247
RNU6-279P,ENSG00000212599
RNU6-27P,ENSG00000251955
RNU6-280P,ENSG00000201015
RNU6-280P,ENSG00000252303
RNU6-281P,ENSG00000206939
RNU6-282P,ENSG00000202227
RNU6-283P,ENSG00000201658
RNU6-284P,ENSG00000223037
RNU6-285P,ENSG00000222488
RNU6-286P,ENSG00000207476
RNU6-287P,ENSG00000252039
RNU6-288P,ENSG00000200560
RNU6-289P,ENSG00000200963
RNU6-28P,ENSG00000199248
RNU6-290P,ENSG00000202082
RNU6-291P,ENSG00000207451
RNU6-292P,ENSG00000199551
RNU6-292P,ENSG00000206783
RNU6-293P,ENSG00000223191
RNU6-294P,ENSG00000201869
RNU6-295P,ENSG00000252710
RNU6-296P,ENSG00000207338
RNU6-297P,ENSG00000207366
RNU6-298P,ENSG00000212190
RNU6-299P,ENSG00000253032
RNU6-29P,ENSG00000207367
RNU6-300P,ENSG00000238616
RNU6-301P,ENSG00000207004
RNU6-302P,ENSG00000202119
RNU6-303P,ENSG00000252900
RNU6-304P,ENSG00000201725
RNU6-306P,ENSG00000207347
RNU6-307P,ENSG00000252552
RNU6-308P,ENSG00000212259
RNU6-309P,ENSG00000201443
RNU6-30P,ENSG00000207291
RNU6-310P,ENSG00000207385
RNU6-311P,ENSG00000252033
RNU6-312P,ENSG00000201499
RNU6-313P,ENSG00000252126
RNU6-314P,ENSG00000252383
RNU6-315P,ENSG00000199536
RNU6-316P,ENSG00000212329
RNU6-317P,ENSG00000206758
RNU6-318P,ENSG00000207010
RNU6-318P,ENSG00000207477
RNU6-319P,ENSG00000251834
RNU6-31P,ENSG00000207116
RNU6-320P,ENSG00000252320
RNU6-321P,ENSG00000222844
RNU6-322P,ENSG00000251819
RNU6-323P,ENSG00000253739
RNU6-324P,ENSG00000200827
RNU6-325P,ENSG00000223064
RNU6-326P,ENSG00000202350
RNU6-327P,ENSG00000252079
RNU6-328P,ENSG00000212189
RNU6-329P,ENSG00000238882
RNU6-32P,ENSG00000206675
RNU6-330P,ENSG00000199885
RNU6-331P,ENSG00000207455
RNU6-332P,ENSG00000212495
RNU6-333P,ENSG00000238669
RNU6-334P,ENSG00000252881
RNU6-335P,ENSG00000201433
RNU6-336P,ENSG00000201761
RNU6-337P,ENSG00000212545
RNU6-338P,ENSG00000206615
RNU6-339P,ENSG00000207037
RNU6-33P,ENSG00000207524
RNU6-340P,ENSG00000200875
RNU6-341P,ENSG00000252782
RNU6-342P,ENSG00000207251
RNU6-343P,ENSG00000201579
RNU6-344P,ENSG00000252444
RNU6-345P,ENSG00000252810
RNU6-346P,ENSG00000252097
RNU6-347P,ENSG00000252467
RNU6-348P,ENSG00000207114
RNU6-349P,ENSG00000199272
RNU6-34P,ENSG00000201744
RNU6-351P,ENSG00000251906
RNU6-352P,ENSG00000252717
RNU6-353P,ENSG00000201136
RNU6-354P,ENSG00000206589
RNU6-355P,ENSG00000222359
RNU6-356P,ENSG00000206867
RNU6-358P,ENSG00000252373
RNU6-359P,ENSG00000202336
RNU6-35P,ENSG00000207260
RNU6-360P,ENSG00000212246
RNU6-361P,ENSG00000201324
RNU6-362P,ENSG00000252545
RNU6-363P,ENSG00000199765
RNU6-364P,ENSG00000207115
RNU6-365P,ENSG00000252922
RNU6-366P,ENSG00000201097
RNU6-367P,ENSG00000252980
RNU6-368P,ENSG00000278551
RNU6-369P,ENSG00000199385
RNU6-36P,ENSG00000206899
RNU6-370P,ENSG00000222940
RNU6-371P,ENSG00000201153
RNU6-372P,ENSG00000201080
RNU6-373P,ENSG00000223179
RNU6-374P,ENSG00000201016
RNU6-375P,ENSG00000252859
RNU6-376P,ENSG00000207462
RNU6-377P,ENSG00000251774
RNU6-378P,ENSG00000207052
RNU6-379P,ENSG00000200683
RNU6-37P,ENSG00000199562
RNU6-380P,ENSG00000222139
RNU6-381P,ENSG00000212561
RNU6-382P,ENSG00000202051
RNU6-383P,ENSG00000222796
RNU6-384P,ENSG00000201770
RNU6-385P,ENSG00000207514
RNU6-386P,ENSG00000199520
RNU6-387P,ENSG00000223263
RNU6-388P,ENSG00000252821
RNU6-389P,ENSG00000252857
RNU6-38P,ENSG00000206812
RNU6-390P,ENSG00000252068
RNU6-391P,ENSG00000202050
RNU6-392P,ENSG00000201796
RNU6-393P,ENSG00000207204
RNU6-394P,ENSG00000222667
RNU6-395P,ENSG00000202532
RNU6-396P,ENSG00000202239
RNU6-397P,ENSG00000252035
RNU6-398P,ENSG00000206870
RNU6-399P,ENSG00000202034
RNU6-39P,ENSG00000207072
RNU6-3P,ENSG00000207041
RNU6-400P,ENSG00000212475
RNU6-401P,ENSG00000212374
RNU6-402P,ENSG00000222610
RNU6-403P,ENSG00000200033
RNU6-405P,ENSG00000252446
RNU6-406P,ENSG00000252279
RNU6-407P,ENSG00000202150
RNU6-408P,ENSG00000251719
RNU6-409P,ENSG00000206841
RNU6-40P,ENSG00000206981
RNU6-410P,ENSG00000252815
RNU6-411P,ENSG00000207180
RNU6-412P,ENSG00000252243
RNU6-413P,ENSG00000206842
RNU6-414P,ENSG00000200575
RNU6-415P,ENSG00000252061
RNU6-416P,ENSG00000252074
RNU6-417P,ENSG00000207443
RNU6-418P,ENSG00000206762
RNU6-419P,ENSG00000252839
RNU6-41P,ENSG00000207472
RNU6-420P,ENSG00000239001
RNU6-421P,ENSG00000201341
RNU6-422P,ENSG00000207362
RNU6-423P,ENSG00000207491
RNU6-424P,ENSG00000207095
RNU6-425P,ENSG00000206604
RNU6-426P,ENSG00000252273
RNU6-427P,ENSG00000206856
RNU6-428P,ENSG00000199812
RNU6-429P,ENSG00000207312
RNU6-42P,ENSG00000206892
RNU6-430P,ENSG00000252887
RNU6-431P,ENSG00000206601
RNU6-432P,ENSG00000206923
RNU6-433P,ENSG00000200086
RNU6-434P,ENSG00000207104
RNU6-435P,ENSG00000206766
RNU6-436P,ENSG00000251980
RNU6-437P,ENSG00000238420
RNU6-438P,ENSG00000202431
RNU6-439P,ENSG00000206915
RNU6-43P,ENSG00000207029
RNU6-440P,ENSG00000212184
RNU6-441P,ENSG00000207275
RNU6-442P,ENSG00000206695
RNU6-443P,ENSG00000202250
RNU6-444P,ENSG00000206715
RNU6-445P,ENSG00000252758
RNU6-446P,ENSG00000199697
RNU6-447P,ENSG00000222225
RNU6-448P,ENSG00000252861
RNU6-449P,ENSG00000206641
RNU6-44P,ENSG00000206772
RNU6-450P,ENSG00000201524
RNU6-451P,ENSG00000199791
RNU6-452P,ENSG00000207135
RNU6-453P,ENSG00000252628
RNU6-454P,ENSG00000201162
RNU6-455P,ENSG00000207412
RNU6-456P,ENSG00000207222
RNU6-457P,ENSG00000200869
RNU6-458P,ENSG00000206906
RNU6-459P,ENSG00000252880
RNU6-45P,ENSG00000207200
RNU6-460P,ENSG00000212460
RNU6-461P,ENSG00000201065
RNU6-462P,ENSG00000199529
RNU6-463P,ENSG00000207068
RNU6-464P,ENSG00000253026
RNU6-465P,ENSG00000207149
RNU6-466P,ENSG00000212526
RNU6-467P,ENSG00000276577
RNU6-468P,ENSG00000206730
RNU6-469P,ENSG00000252062
RNU6-46P,ENSG00000206587
RNU6-470P,ENSG00000251763
RNU6-471P,ENSG00000206671
RNU6-472P,ENSG00000207026
RNU6-473P,ENSG00000251973
RNU6-474P,ENSG00000206970
RNU6-475P,ENSG00000251882
RNU6-476P,ENSG00000207457
RNU6-477P,ENSG00000206614
RNU6-478P,ENSG00000200774
RNU6-479P,ENSG00000252157
RNU6-47P,ENSG00000206593
RNU6-480P,ENSG00000207060
RNU6-481P,ENSG00000206921
RNU6-482P,ENSG00000212370
RNU6-483P,ENSG00000206815
RNU6-484P,ENSG00000206743
RNU6-485P,ENSG00000200345
RNU6-486P,ENSG00000199986
RNU6-487P,ENSG00000202300
RNU6-488P,ENSG00000251727
RNU6-489P,ENSG00000277341
RNU6-48P,ENSG00000206888
RNU6-490P,ENSG00000199855
RNU6-491P,ENSG00000251908
RNU6-492P,ENSG00000199905
RNU6-493P,ENSG00000212623
RNU6-494P,ENSG00000253063
RNU6-495P,ENSG00000199865
RNU6-496P,ENSG00000251954
RNU6-497P,ENSG00000202186
RNU6-498P,ENSG00000238478
RNU6-499P,ENSG00000202485
RNU6-49P,ENSG00000206983
RNU6-4P,ENSG00000206932
RNU6-500P,ENSG00000199219
RNU6-501P,ENSG00000200942
RNU6-502P,ENSG00000199289
RNU6-503P,ENSG00000252338
RNU6-504P,ENSG00000252377
RNU6-505P,ENSG00000207156
RNU6-506P,ENSG00000252362
RNU6-507P,ENSG00000251854
RNU6-508P,ENSG00000200101
RNU6-509P,ENSG00000200389
RNU6-50P,ENSG00000199226
RNU6-510P,ENSG00000212541
RNU6-511P,ENSG00000200366
RNU6-512P,ENSG00000201308
RNU6-513P,ENSG00000251913
RNU6-514P,ENSG00000206935
RNU6-516P,ENSG00000223313
RNU6-517P,ENSG00000207090
RNU6-518P,ENSG00000251865
RNU6-519P,ENSG00000222522
RNU6-520P,ENSG00000207448
RNU6-521P,ENSG00000252472
RNU6-522P,ENSG00000201367
RNU6-523P,ENSG00000252113
RNU6-524P,ENSG00000206997
RNU6-525P,ENSG00000200555
RNU6-526P,ENSG00000201815
RNU6-527P,ENSG00000200295
RNU6-528P,ENSG00000252735
RNU6-529P,ENSG00000200253
RNU6-530P,ENSG00000212482
RNU6-531P,ENSG00000252503
RNU6-532P,ENSG00000207045
RNU6-533P,ENSG00000206871
RNU6-534P,ENSG00000201747
RNU6-535P,ENSG00000207453
RNU6-536P,ENSG00000200254
RNU6-537P,ENSG00000253086
RNU6-538P,ENSG00000275030
RNU6-539P,ENSG00000252474
RNU6-53P,ENSG00000202237
RNU6-540P,ENSG00000207352
RNU6-541P,ENSG00000207440
RNU6-542P,ENSG00000252214
RNU6-543P,ENSG00000199446
RNU6-544P,ENSG00000200146
RNU6-545P,ENSG00000199551
RNU6-545P,ENSG00000206783
RNU6-546P,ENSG00000206718
RNU6-547P,ENSG00000252082
RNU6-548P,ENSG00000252892
RNU6-549P,ENSG00000207162
RNU6-54P,ENSG00000202433
RNU6-550P,ENSG00000212359
RNU6-551P,ENSG00000252470
RNU6-552P,ENSG00000199739
RNU6-553P,ENSG00000200917
RNU6-554P,ENSG00000222398
RNU6-555P,ENSG00000207515
RNU6-556P,ENSG00000199468
RNU6-557P,ENSG00000252651
RNU6-558P,ENSG00000201382
RNU6-559P,ENSG00000251960
RNU6-55P,ENSG00000223024
RNU6-55P,ENSG00000278853
RNU6-560P,ENSG00000200877
RNU6-561P,ENSG00000252031
RNU6-562P,ENSG00000199601
RNU6-563P,ENSG00000201742
RNU6-564P,ENSG00000222915
RNU6-565P,ENSG00000222869
RNU6-566P,ENSG00000252599
RNU6-567P,ENSG00000252555
RNU6-568P,ENSG00000253029
RNU6-569P,ENSG00000207188
RNU6-56P,ENSG00000252795
RNU6-570P,ENSG00000252860
RNU6-571P,ENSG00000206855
RNU6-572P,ENSG00000252533
RNU6-573P,ENSG00000206665
RNU6-574P,ENSG00000206992
RNU6-575P,ENSG00000223258
RNU6-576P,ENSG00000212156
RNU6-577P,ENSG00000252756
RNU6-578P,ENSG00000212282
RNU6-579P,ENSG00000252688
RNU6-57P,ENSG00000223280
RNU6-580P,ENSG00000202029
RNU6-581P,ENSG00000252023
RNU6-582P,ENSG00000199859
RNU6-583P,ENSG00000251821
RNU6-584P,ENSG00000222282
RNU6-586P,ENSG00000253074
RNU6-587P,ENSG00000212584
RNU6-588P,ENSG00000222213
RNU6-589P,ENSG00000252294
RNU6-58P,ENSG00000252952
RNU6-590P,ENSG00000201909
RNU6-591P,ENSG00000207122
RNU6-592P,ENSG00000223265
RNU6-593P,ENSG00000201586
RNU6-595P,ENSG00000200814
RNU6-596P,ENSG00000202265
RNU6-597P,ENSG00000202490
RNU6-598P,ENSG00000200887
RNU6-599P,ENSG00000238529
RNU6-59P,ENSG00000207518
RNU6-5P,ENSG00000206965
RNU6-600P,ENSG00000199394
RNU6-601P,ENSG00000207270
RNU6-602P,ENSG00000223087
RNU6-603P,ENSG00000223335
RNU6-604P,ENSG00000212219
RNU6-605P,ENSG00000199963
RNU6-606P,ENSG00000207452
RNU6-607P,ENSG00000223215
RNU6-608P,ENSG00000206654
RNU6-609P,ENSG00000202329
RNU6-60P,ENSG00000201662
RNU6-610P,ENSG00000206991
RNU6-611P,ENSG00000207003
RNU6-612P,ENSG00000252718
RNU6-613P,ENSG00000222344
RNU6-614P,ENSG00000207097
RNU6-615P,ENSG00000251874
RNU6-616P,ENSG00000207081
RNU6-617P,ENSG00000251956
RNU6-618P,ENSG00000200388
RNU6-619P,ENSG00000202016
RNU6-61P,ENSG00000202398
RNU6-620P,ENSG00000206744
RNU6-621P,ENSG00000201622
RNU6-622P,ENSG00000206999
RNU6-623P,ENSG00000200013
RNU6-624P,ENSG00000200281
RNU6-625P,ENSG00000238658
RNU6-626P,ENSG00000200224
RNU6-627P,ENSG00000200902
RNU6-628P,ENSG00000222607
RNU6-629P,ENSG00000206788
RNU6-62P,ENSG00000252335
RNU6-630P,ENSG00000212560
RNU6-631P,ENSG00000200790
RNU6-632P,ENSG00000251711
RNU6-633P,ENSG00000199482
RNU6-634P,ENSG00000239189
RNU6-635P,ENSG00000252460
RNU6-636P,ENSG00000207328
RNU6-637P,ENSG00000206777
RNU6-638P,ENSG00000252391
RNU6-639P,ENSG00000206801
RNU6-63P,ENSG00000252499
RNU6-640P,ENSG00000200563
RNU6-641P,ENSG00000206733
RNU6-642P,ENSG00000200029
RNU6-643P,ENSG00000206745
RNU6-644P,ENSG00000212457
RNU6-645P,ENSG00000201519
RNU6-646P,ENSG00000201441
RNU6-647P,ENSG00000201113
RNU6-648P,ENSG00000222122
RNU6-649P,ENSG00000207192
RNU6-64P,ENSG00000252928
RNU6-650P,ENSG00000202528
RNU6-651P,ENSG00000222972
RNU6-652P,ENSG00000202358
RNU6-653P,ENSG00000199944
RNU6-654P,ENSG00000201243
RNU6-655P,ENSG00000199728
RNU6-656P,ENSG00000252594
RNU6-657P,ENSG00000206631
RNU6-658P,ENSG00000207336
RNU6-659P,ENSG00000252263
RNU6-65P,ENSG00000252141
RNU6-660P,ENSG00000201436
RNU6-661P,ENSG00000199279
RNU6-662P,ENSG00000206980
RNU6-663P,ENSG00000212407
RNU6-664P,ENSG00000199251
RNU6-665P,ENSG00000207369
RNU6-666P,ENSG00000200369
RNU6-667P,ENSG00000252995
RNU6-668P,ENSG00000201050
RNU6-669P,ENSG00000202445
RNU6-66P,ENSG00000200267
RNU6-670P,ENSG00000201182
RNU6-671P,ENSG00000239178
RNU6-672P,ENSG00000206638
RNU6-673P,ENSG00000201954
RNU6-674P,ENSG00000200701
RNU6-675P,ENSG00000206963
RNU6-677P,ENSG00000252723
RNU6-678P,ENSG00000252641
RNU6-679P,ENSG00000212305
RNU6-67P,ENSG00000222791
RNU6-680P,ENSG00000207333
RNU6-681P,ENSG00000200882
RNU6-682P,ENSG00000200713
RNU6-683P,ENSG00000264185
RNU6-684P,ENSG00000222761
RNU6-685P,ENSG00000252897
RNU6-686P,ENSG00000201709
RNU6-687P,ENSG00000252252
RNU6-688P,ENSG00000251872
RNU6-689P,ENSG00000206924
RNU6-68P,ENSG00000252385
RNU6-690P,ENSG00000202112
RNU6-691P,ENSG00000252394
RNU6-692P,ENSG00000207225
RNU6-693P,ENSG00000251943
RNU6-694P,ENSG00000200941
RNU6-695P,ENSG00000212459
RNU6-696P,ENSG00000212136
RNU6-697P,ENSG00000200218
RNU6-698P,ENSG00000200393
RNU6-699P,ENSG00000252890
RNU6-6P,ENSG00000272055
RNU6-7,ENSG00000201654
RNU6-700P,ENSG00000212345
RNU6-701P,ENSG00000206786
RNU6-702P,ENSG00000201852
RNU6-703P,ENSG00000252755
RNU6-704P,ENSG00000201032
RNU6-705P,ENSG00000222533
RNU6-706P,ENSG00000253038
RNU6-707P,ENSG00000201517
RNU6-708P,ENSG00000206944
RNU6-709P,ENSG00000253066
RNU6-70P,ENSG00000252247
RNU6-710P,ENSG00000222356
RNU6-711P,ENSG00000253064
RNU6-712P,ENSG00000222490
RNU6-713P,ENSG00000207492
RNU6-714P,ENSG00000252772
RNU6-715P,ENSG00000202074
RNU6-716P,ENSG00000202491
RNU6-717P,ENSG00000239190
RNU6-718P,ENSG00000251975
RNU6-719P,ENSG00000252480
RNU6-71P,ENSG00000207203
RNU6-720P,ENSG00000252172
RNU6-721P,ENSG00000222087
RNU6-722P,ENSG00000223309
RNU6-723P,ENSG00000206700
RNU6-724P,ENSG00000212260
RNU6-725P,ENSG00000252371
RNU6-726P,ENSG00000201550
RNU6-727P,ENSG00000200462
RNU6-728P,ENSG00000202245
RNU6-729P,ENSG00000207128
RNU6-72P,ENSG00000207012
RNU6-730P,ENSG00000206681
RNU6-731P,ENSG00000253022
RNU6-732P,ENSG00000251842
RNU6-733P,ENSG00000222691
RNU6-734P,ENSG00000207465
RNU6-735P,ENSG00000222544
RNU6-736P,ENSG00000252245
RNU6-737P,ENSG00000202240
RNU6-738P,ENSG00000207261
RNU6-739P,ENSG00000212340
RNU6-73P,ENSG00000207330
RNU6-740P,ENSG00000201604
RNU6-741P,ENSG00000206616
RNU6-742P,ENSG00000202159
RNU6-743P,ENSG00000201021
RNU6-744P,ENSG00000202427
RNU6-745P,ENSG00000200216
RNU6-746P,ENSG00000206839
RNU6-747P,ENSG00000212230
RNU6-747P,ENSG00000277580
RNU6-748P,ENSG00000207378
RNU6-749P,ENSG00000238489
RNU6-74P,ENSG00000206962
RNU6-750P,ENSG00000212248
RNU6-751P,ENSG00000252191
RNU6-752P,ENSG00000252185
RNU6-753P,ENSG00000200796
RNU6-754P,ENSG00000212468
RNU6-755P,ENSG00000201270
RNU6-756P,ENSG00000206724
RNU6-757P,ENSG00000222266
RNU6-758P,ENSG00000252101
RNU6-759P,ENSG00000252549
RNU6-75P,ENSG00000251753
RNU6-760P,ENSG00000251887
RNU6-761P,ENSG00000206875
RNU6-762P,ENSG00000252916
RNU6-763P,ENSG00000212167
RNU6-764P,ENSG00000252205
RNU6-765P,ENSG00000252725
RNU6-766P,ENSG00000199348
RNU6-767P,ENSG00000206859
RNU6-768P,ENSG00000207414
RNU6-769P,ENSG00000207136
RNU6-76P,ENSG00000206787
RNU6-770P,ENSG00000200799
RNU6-771P,ENSG00000207511
RNU6-772P,ENSG00000251851
RNU6-773P,ENSG00000201126
RNU6-774P,ENSG00000200108
RNU6-775P,ENSG00000238619
RNU6-776P,ENSG00000201273
RNU6-777P,ENSG00000201135
RNU6-778P,ENSG00000200139
RNU6-77P,ENSG00000222486
RNU6-780P,ENSG00000212332
RNU6-781P,ENSG00000252186
RNU6-782P,ENSG00000252661
RNU6-783P,ENSG00000252519
RNU6-784P,ENSG00000207058
RNU6-785P,ENSG00000223256
RNU6-786P,ENSG00000252658
RNU6-787P,ENSG00000206759
RNU6-788P,ENSG00000212269
RNU6-789P,ENSG00000252914
RNU6-78P,ENSG00000199767
RNU6-790P,ENSG00000207208
RNU6-791P,ENSG00000222399
RNU6-792P,ENSG00000200360
RNU6-793P,ENSG00000206960
RNU6-794P,ENSG00000253070
RNU6-795P,ENSG00000252132
RNU6-796P,ENSG00000212388
RNU6-797P,ENSG00000199971
RNU6-798P,ENSG00000252721
RNU6-799P,ENSG00000200437
RNU6-79P,ENSG00000199381
RNU6-8,ENSG00000202337
RNU6-800P,ENSG00000207202
RNU6-801P,ENSG00000200957
RNU6-802P,ENSG00000207141
RNU6-803P,ENSG00000251843
RNU6-804P,ENSG00000207013
RNU6-805P,ENSG00000202513
RNU6-806P,ENSG00000202017
RNU6-807P,ENSG00000252614
RNU6-808P,ENSG00000212535
RNU6-809P,ENSG00000207190
RNU6-80P,ENSG00000206922
RNU6-810P,ENSG00000200871
RNU6-811P,ENSG00000206796
RNU6-812P,ENSG00000200048
RNU6-813P,ENSG00000207422
RNU6-815P,ENSG00000206807
RNU6-816P,ENSG00000212216
RNU6-817P,ENSG00000212385
RNU6-818P,ENSG00000201707
RNU6-819P,ENSG00000200986
RNU6-81P,ENSG00000202478
RNU6-820P,ENSG00000207000
RNU6-821P,ENSG00000212297
RNU6-821P,ENSG00000274706
RNU6-822P,ENSG00000199577
RNU6-823P,ENSG00000212344
RNU6-824P,ENSG00000200594
RNU6-825P,ENSG00000263869
RNU6-826P,ENSG00000252636
RNU6-827P,ENSG00000202423
RNU6-828P,ENSG00000201746
RNU6-829P,ENSG00000200570
RNU6-82P,ENSG00000200840
RNU6-830P,ENSG00000252162
RNU6-831P,ENSG00000207278
RNU6-832P,ENSG00000200189
RNU6-833P,ENSG00000200356
RNU6-834P,ENSG00000199237
RNU6-835P,ENSG00000252783
RNU6-836P,ENSG00000199790
RNU6-837P,ENSG00000212358
RNU6-838P,ENSG00000200269
RNU6-839P,ENSG00000200217
RNU6-83P,ENSG00000207298
RNU6-840P,ENSG00000253084
RNU6-841P,ENSG00000206599
RNU6-842P,ENSG00000206996
RNU6-843P,ENSG00000207183
RNU6-844P,ENSG00000252984
RNU6-845P,ENSG00000199448
RNU6-847P,ENSG00000223047
RNU6-848P,ENSG00000251757
RNU6-849P,ENSG00000206818
RNU6-84P,ENSG00000272445
RNU6-850P,ENSG00000252743
RNU6-851P,ENSG00000207295
RNU6-853P,ENSG00000201176
RNU6-854P,ENSG00000200906
RNU6-855P,ENSG00000222327
RNU6-856P,ENSG00000252768
RNU6-857P,ENSG00000251702
RNU6-858P,ENSG00000199306
RNU6-859P,ENSG00000199598
RNU6-85P,ENSG00000271932
RNU6-860P,ENSG00000222792
RNU6-861P,ENSG00000252554
RNU6-862P,ENSG00000199674
RNU6-863P,ENSG00000251798
RNU6-864P,ENSG00000252065
RNU6-865P,ENSG00000201642
RNU6-866P,ENSG00000274607
RNU6-867P,ENSG00000201826
RNU6-868P,ENSG00000253050
RNU6-869P,ENSG00000207138
RNU6-86P,ENSG00000271923
RNU6-870P,ENSG00000252803
RNU6-871P,ENSG00000251931
RNU6-872P,ENSG00000251894
RNU6-873P,ENSG00000200703
RNU6-874P,ENSG00000199260
RNU6-875P,ENSG00000252297
RNU6-876P,ENSG00000212597
RNU6-877P,ENSG00000206595
RNU6-878P,ENSG00000207308
RNU6-879P,ENSG00000201198
RNU6-87P,ENSG00000272028
RNU6-880P,ENSG00000207256
RNU6-881P,ENSG00000252622
RNU6-882P,ENSG00000212327
RNU6-883P,ENSG00000207327
RNU6-884P,ENSG00000200759
RNU6-885P,ENSG00000252416
RNU6-886P,ENSG00000207046
RNU6-887P,ENSG00000222592
RNU6-888P,ENSG00000199880
RNU6-889P,ENSG00000252998
RNU6-88P,ENSG00000272507
RNU6-890P,ENSG00000206848
RNU6-891P,ENSG00000207007
RNU6-892P,ENSG00000222267
RNU6-893P,ENSG00000238444
RNU6-894P,ENSG00000252903
RNU6-895P,ENSG00000206852
RNU6-896P,ENSG00000199246
RNU6-897P,ENSG00000252944
RNU6-898P,ENSG00000202497
RNU6-899P,ENSG00000200817
RNU6-89P,ENSG00000272262
RNU6-9,ENSG00000207507
RNU6-900P,ENSG00000207227
RNU6-901P,ENSG00000207323
RNU6-902P,ENSG00000253021
RNU6-903P,ENSG00000212572
RNU6-904P,ENSG00000252015
RNU6-905P,ENSG00000207163
RNU6-906P,ENSG00000207431
RNU6-907P,ENSG00000212226
RNU6-908P,ENSG00000222092
RNU6-909P,ENSG00000252867
RNU6-90P,ENSG00000272337
RNU6-910P,ENSG00000212146
RNU6-911P,ENSG00000252332
RNU6-912P,ENSG00000200670
RNU6-913P,ENSG00000212215
RNU6-914P,ENSG00000252558
RNU6-915P,ENSG00000201813
RNU6-916P,ENSG00000251897
RNU6-917P,ENSG00000252103
RNU6-918P,ENSG00000212521
RNU6-919P,ENSG00000252540
RNU6-91P,ENSG00000272439
RNU6-920P,ENSG00000222858
RNU6-921P,ENSG00000207089
RNU6-922P,ENSG00000252562
RNU6-923P,ENSG00000201623
RNU6-924P,ENSG00000199796
RNU6-925P,ENSG00000207359
RNU6-926P,ENSG00000206802
RNU6-927P,ENSG00000252008
RNU6-928P,ENSG00000252685
RNU6-929P,ENSG00000207158
RNU6-92P,ENSG00000272393
RNU6-930P,ENSG00000212240
RNU6-931P,ENSG00000200720
RNU6-932P,ENSG00000212410
RNU6-933P,ENSG00000207153
RNU6-934P,ENSG00000202024
RNU6-935P,ENSG00000222303
RNU6-936P,ENSG00000206732
RNU6-937P,ENSG00000207053
RNU6-938P,ENSG00000223217
RNU6-939P,ENSG00000207364
RNU6-940P,ENSG00000200303
RNU6-941P,ENSG00000252155
RNU6-942P,ENSG00000199872
RNU6-943P,ENSG00000252769
RNU6-943P,ENSG00000281563
RNU6-944P,ENSG00000200893
RNU6-945P,ENSG00000206674
RNU6-946P,ENSG00000206605
RNU6-947P,ENSG00000252073
RNU6-948P,ENSG00000252183
RNU6-949P,ENSG00000206767
RNU6-94P,ENSG00000271819
RNU6-950P,ENSG00000207381
RNU6-951P,ENSG00000199603
RNU6-952P,ENSG00000212466
RNU6-953P,ENSG00000238941
RNU6-954P,ENSG00000223287
RNU6-955P,ENSG00000222429
RNU6-956P,ENSG00000239030
RNU6-957P,ENSG00000200522
RNU6-958P,ENSG00000252804
RNU6-959P,ENSG00000207402
RNU6-95P,ENSG00000207428
RNU6-960P,ENSG00000200926
RNU6-961P,ENSG00000200763
RNU6-962P,ENSG00000252235
RNU6-963P,ENSG00000200347
RNU6-964P,ENSG00000252333
RNU6-965P,ENSG00000252530
RNU6-966P,ENSG00000252288
RNU6-967P,ENSG00000201894
RNU6-968P,ENSG00000206803
RNU6-969P,ENSG00000206627
RNU6-96P,ENSG00000222364
RNU6-970P,ENSG00000252121
RNU6-971P,ENSG00000252729
RNU6-972P,ENSG00000212510
RNU6-973P,ENSG00000201560
RNU6-974P,ENSG00000206826
RNU6-975P,ENSG00000207023
RNU6-976P,ENSG00000251895
RNU6-977P,ENSG00000252220
RNU6-978P,ENSG00000201241
RNU6-979P,ENSG00000206623
RNU6-97P,ENSG00000200257
RNU6-980P,ENSG00000252734
RNU6-981P,ENSG00000223091
