gene,rho,p,n,med_log10tpm
ALG1L14P,0.27152091464543715,0.15421611830375037,29,0.0
PDLIM1P2,0.27152091464543715,0.15421611830375037,29,0.0
EIF5P2,0.27152091464543715,0.15421611830375037,29,0.0
RPL23AP40,0.27152091464543715,0.15421611830375037,29,0.0
BTF3P2,0.27152091464543715,0.15421611830375037,29,0.0
BTF3P13,0.27152091464543715,0.15421611830375037,29,0.0
RPL23AP59,0.27152091464543715,0.15421611830375037,29,0.0
KRT8P51,0.27152091464543715,0.15421611830375037,29,0.0
TERF1P1,0.27152091464543715,0.15421611830375037,29,0.0
TERF1P3,0.27152091464543715,0.15421611830375037,29,0.0
PCSK6-AS1,0.27152091464543715,0.15421611830375037,29,0.0
FANCD2P2,0.27152091464543715,0.15421611830375037,29,0.0
ASS1P9,0.27152091464543715,0.15421611830375037,29,0.0
FBXO36P1,0.27152091464543715,0.15421611830375037,29,0.0
ELOCP29,0.27152091464543715,0.15421611830375037,29,0.0
FOXN3P1,0.27152091464543715,0.15421611830375037,29,0.0
RPL17P33,0.27152091464543715,0.15421611830375037,29,0.0
E2F6P2,0.27152091464543715,0.15421611830375037,29,0.0
HMGB1P26,0.27152091464543715,0.15421611830375037,29,0.0
E2F6P4,0.27152091464543715,0.15421611830375037,29,0.0
ADIPOQ-AS1,0.27152091464543715,0.15421611830375037,29,0.0
ECEL1P3,0.27152091464543715,0.15421611830375037,29,0.0
HMGB1P44,0.27152091464543715,0.15421611830375037,29,0.0
EEF1A1P1,0.27152091464543715,0.15421611830375037,29,0.0
ARPC3P2,0.27152091464543715,0.15421611830375037,29,0.0
C1DP2,0.27152091464543715,0.15421611830375037,29,0.0
YY1P1,0.27152091464543715,0.15421611830375037,29,0.0
RPL12P2,0.27152091464543715,0.15421611830375037,29,0.0
EGFLAM-AS4,0.27152091464543715,0.15421611830375037,29,0.0
LARP7P1,0.27152091464543715,0.15421611830375037,29,0.0
RPL12P33,0.27152091464543715,0.15421611830375037,29,0.0
RPL12P41,0.27152091464543715,0.15421611830375037,29,0.0
TTTY4C,0.27152091464543715,0.15421611830375037,29,0.0
TTTY4B,0.27152091464543715,0.15421611830375037,29,0.0
TTTY4,0.27152091464543715,0.15421611830375037,29,0.0
TTTY2B,0.27152091464543715,0.15421611830375037,29,0.0
TTTY2,0.27152091464543715,0.15421611830375037,29,0.0
PIGCP2,0.27152091464543715,0.15421611830375037,29,0.0
RPS4XP18,0.27152091464543715,0.15421611830375037,29,0.0
NAP1L1P2,0.27152091464543715,0.15421611830375037,29,0.0
RPL6P30,0.27152091464543715,0.15421611830375037,29,0.0
MIR5010,0.27152091464543715,0.15421611830375037,29,0.0
BACE2-IT1,0.27152091464543715,0.15421611830375037,29,0.0
CICP2,0.27152091464543715,0.15421611830375037,29,0.0
GAPDHP68,0.27152091464543715,0.15421611830375037,29,0.0
KRT18P21,0.27152091464543715,0.15421611830375037,29,0.0
OR52M2P,0.27152091464543715,0.15421611830375037,29,0.0
KRT18P19,0.27152091464543715,0.15421611830375037,29,0.0
NTF6B,0.27152091464543715,0.15421611830375037,29,0.0
RPS27P15,0.27152091464543715,0.15421611830375037,29,0.0
FAM230A,0.27152091464543715,0.15421611830375037,29,0.0
OR52B5P,0.27152091464543715,0.15421611830375037,29,0.0
FAM224A,0.27152091464543715,0.15421611830375037,29,0.0
RPL35AP3,0.27152091464543715,0.15421611830375037,29,0.0
CDY11P,0.27152091464543715,0.15421611830375037,29,0.0
TRGV6,0.27152091464543715,0.15421611830375037,29,0.0
TRIM26BP,0.27152091464543715,0.15421611830375037,29,0.0
NUDT19P3,0.27152091464543715,0.15421611830375037,29,0.0
TRGV11,0.27152091464543715,0.15421611830375037,29,0.0
MTND6P21,0.27152091464543715,0.15421611830375037,29,0.0
OR1F2P,0.27152091464543715,0.15421611830375037,29,0.0
TRBV6-7,0.27152091464543715,0.15421611830375037,29,0.0
TRBV5-3,0.27152091464543715,0.15421611830375037,29,0.0
OR10D1P,0.27152091464543715,0.15421611830375037,29,0.0
RPL3P3,0.27152091464543715,0.15421611830375037,29,0.0
RPS26P13,0.27152091464543715,0.15421611830375037,29,0.0
NUTF2P7,0.27152091464543715,0.15421611830375037,29,0.0
NXPE2P1,0.27152091464543715,0.15421611830375037,29,0.0
FAM149B1P1,0.27152091464543715,0.15421611830375037,29,0.0
OR4F7P,0.27152091464543715,0.15421611830375037,29,0.0
KRT8P25,0.27152091464543715,0.15421611830375037,29,0.0
OR5BS1P,0.27152091464543715,0.15421611830375037,29,0.0
OR6J1,0.27152091464543715,0.15421611830375037,29,0.0
KRT8P22,0.27152091464543715,0.15421611830375037,29,0.0
KRT8P17,0.27152091464543715,0.15421611830375037,29,0.0
PCED1CP,0.27152091464543715,0.15421611830375037,29,0.0
ENO1P4,0.27152091464543715,0.15421611830375037,29,0.0
RPL26P37,0.27152091464543715,0.15421611830375037,29,0.0
MRPS18CP6,0.27152091464543715,0.15421611830375037,29,0.0
MRPS21P9,0.27152091464543715,0.15421611830375037,29,0.0
RPL29P3,0.27152091464543715,0.15421611830375037,29,0.0
RPL29P7,0.27152091464543715,0.15421611830375037,29,0.0
FAM90A28P,0.27152091464543715,0.15421611830375037,29,0.0
CICP24,0.27152091464543715,0.15421611830375037,29,0.0
KRT18P23,0.27152091464543715,0.15421611830375037,29,0.0
CICP8,0.27152091464543715,0.15421611830375037,29,0.0
HNRNPA1P43,0.27152091464543715,0.15421611830375037,29,0.0
HNRNPA1P23,0.27152091464543715,0.15421611830375037,29,0.0
HNRNPA1P24,0.27152091464543715,0.15421611830375037,29,0.0
FAM47DP,0.27152091464543715,0.15421611830375037,29,0.0
RPL34P17,0.27152091464543715,0.15421611830375037,29,0.0
BNIP3P3,0.27152091464543715,0.15421611830375037,29,0.0
RPL34P26,0.27152091464543715,0.15421611830375037,29,0.0
TIMM9P2,0.27152091464543715,0.15421611830375037,29,0.0
KRT18P58,0.27152091464543715,0.15421611830375037,29,0.0
KRT18P43,0.27152091464543715,0.15421611830375037,29,0.0
OR7E1P,0.27152091464543715,0.15421611830375037,29,0.0
FAM90A26,0.27152091464543715,0.15421611830375037,29,0.0
PNKDP1,0.27152091464543715,0.15421611830375037,29,0.0
PFN1P10,0.27152091464543715,0.15421611830375037,29,0.0
RPS6P7,0.27152091464543715,0.15421611830375037,29,0.0
HSPE1P7,0.27152091464543715,0.15421611830375037,29,0.0
GOLGA2P11,0.27152091464543715,0.15421611830375037,29,0.0
DGAT2L7P,0.27152091464543715,0.15421611830375037,29,0.0
DPRXP5,0.27152091464543715,0.15421611830375037,29,0.0
AK2P2,0.27152091464543715,0.15421611830375037,29,0.0
ZFYVE9P1,0.27152091464543715,0.15421611830375037,29,0.0
PPP1R12BP2,0.27152091464543715,0.15421611830375037,29,0.0
RPL7P13,0.27152091464543715,0.15421611830375037,29,0.0
LHX5-AS1,0.27152091464543715,0.15421611830375037,29,0.0
NBPF5P,0.27152091464543715,0.15421611830375037,29,0.0
PRSS29P,0.27152091464543715,0.15421611830375037,29,0.0
SUMO2P19,0.27152091464543715,0.15421611830375037,29,0.0
RPS12P2,0.27152091464543715,0.15421611830375037,29,0.0
HNRNPA1P60,0.27152091464543715,0.15421611830375037,29,0.0
SUMO2P15,0.27152091464543715,0.15421611830375037,29,0.0
DNM1P28,0.27152091464543715,0.15421611830375037,29,0.0
RPL7P41,0.27152091464543715,0.15421611830375037,29,0.0
FKBP4P7,0.27152091464543715,0.15421611830375037,29,0.0
DNAJC19P7,0.27152091464543715,0.15421611830375037,29,0.0
SUMO2P10,0.27152091464543715,0.15421611830375037,29,0.0
RPS7P12,0.27152091464543715,0.15421611830375037,29,0.0
HNRNPA3P4,0.27152091464543715,0.15421611830375037,29,0.0
METTL8P1,0.27152091464543715,0.15421611830375037,29,0.0
NIFKP4,0.27152091464543715,0.15421611830375037,29,0.0
HSP90AB7P,0.27152091464543715,0.15421611830375037,29,0.0
SUCLA2P3,0.27152091464543715,0.15421611830375037,29,0.0
RPSAP63,0.27152091464543715,0.15421611830375037,29,0.0
PRKCB,0.271613521109536,0.14652040525879437,30,0.3897523473771735
TRAV19,0.2718078758518425,0.15376402768026476,29,0.14346542030534934
KRT18P22,0.27183571491173913,0.15372021947919012,29,0.0
S100A12,0.2718363377798474,0.14617641816561333,30,0.1981958809366465
CHCT1,0.27193125663979156,0.15356994081235273,29,0.03264212671560521
DEK,0.2720591544501587,0.1458330155141517,30,1.7512423568606366
NBN,0.2720591544501587,0.1458330155141517,30,1.2521899743207274
STON2,0.2720591544501587,0.1458330155141517,30,0.6417533444338857
NPM1P9,0.2721444966910579,0.15323491309231668,29,0.061627744874979885
EDEM1,0.2722819711204701,0.1454901968656165,30,1.1312860288769024
LINC01474,0.2723066085067273,0.15298056542256985,29,0.0
CCDC26,0.2723066085067273,0.15298056542256985,29,0.0
LINC01033,0.2723758649116594,0.15287199696986606,29,0.0
MTHFD1,0.27250478779078136,0.14514796178028247,30,1.6764056325779213
CNTRL,0.27250478779078136,0.14514796178028247,30,0.8282863524241306
AGL,0.27250478779078136,0.14514796178028247,30,0.793447384107733
CIAO2B,0.27255328515871985,0.16055932838645173,28,2.1397200455884264
GAPDHP40,0.2726173532133591,0.1524938649687047,29,0.0
BMAL1,0.27288469024506806,0.15207604139049455,29,0.8653661903730883
TRBV20-1,0.27288469024506806,0.15207604139049455,29,0.4232547105320997
FCRL2,0.2729504211314041,0.14446524053566662,30,0.05912844782236261
ADH5P4,0.27313142142973806,0.1516911527748109,29,0.05493004275253787
SERBP1P1,0.27313142142973806,0.1516911527748109,29,0.08319291336041486
BIRC3,0.2731732378017155,0.14412475349229498,30,0.9872406777158416
MCM5,0.2731732378017155,0.14412475349229498,30,1.6206615546341903
CCNB2P1,0.2731858842338449,0.15160628779764676,29,0.0
LINC00544,0.27319875272106015,0.1515862408575986,29,0.0
SGK1,0.2733960544720268,0.14378484824395046,30,1.6203937287149932
CPOX,0.2733960544720268,0.14378484824395046,30,1.0447157521124326
IGF2BP1,0.2736188711423382,0.143445524346286,30,0.042906285200754665
HMGB1P14,0.2736248837990782,0.15092347523608646,29,0.04064624198199539
MSC-AS1,0.2736248837990782,0.15092347523608646,29,0.4279470183070687
LINC01068,0.2737097470565908,0.15079173567413162,29,0.0
TRBV21-1,0.2737216604520213,0.15077324824003943,29,0.0
SLC34A1,0.27399406865345166,0.14287545456262388,30,0.0076888625104515225
CIP2A,0.2741984760148088,0.1579491735031007,28,0.6964795688401895
DDX3Y,0.274354855839225,0.14232883109763347,30,0.6624694495216328
HOXA1,0.2745101378235835,0.14209403334351864,30,0.2564102415430791
TRIM51G,0.27451070171511593,0.1574572501690429,28,0.0
LCE3D,0.274535440872502,0.14205579993079337,30,0.0
ELOA-AS1,0.2746118085377584,0.14939650373701177,29,0.658974271323863
ABCE1,0.2747329544938949,0.14175760950211752,30,1.4136387533839834
PMAIP1,0.2747329544938949,0.14175760950211752,30,0.9738366894253596
SLC66A2,0.27474687296683836,0.15708587969491591,28,1.4635667124549252
AGGF1P1,0.2747690147626206,0.14915430432342297,29,0.025873559444872553
FTLP3,0.2751052709070984,0.14863720104603553,29,0.633998375410592
TRAV5,0.275255903562864,0.1484059734719781,29,0.05311552238850693
INKA1,0.27529526991886805,0.1562259559246187,28,0.5108770012839193
ACTN4P1,0.2753584346964472,0.14824873205242728,29,0.004474854708689899
DOK2,0.275401404504829,0.14075180816711724,30,0.7049476894812167
NAA15,0.275401404504829,0.14075180816711724,30,1.0383139366950462
APBB1IP,0.27562422117514035,0.14041769627989387,30,0.7380065591573037
CHD1,0.27584703784545167,0.14008416125001835,30,1.177634642252193
PCLAF,0.27609219564577864,0.1471269397914355,29,1.6192861938888776
LCE5A,0.27625096340073746,0.13948099297452704,30,0.0
SLC46A2,0.2762926711860744,0.13941881994440491,30,0.044362013412140175
TRAV17,0.2764751550501261,0.14654389863668066,29,0.11748043599133748
NCOA3,0.2765154878563857,0.13908701275751,30,1.066482159614185
WARS1,0.27666626229894203,0.154090855075548,28,2.039014539638488
LTB4R,0.27718393786731976,0.138095039575102,30,0.6648519145504055
ST8SIA4,0.27718393786731976,0.138095039575102,30,0.46572154237197905
RFWD3,0.2774067545376311,0.13776552977825438,30,1.0508462760896875
IL6,0.27762957120794246,0.13743659318014587,30,0.5667743738831954
LRRC8C,0.27762957120794246,0.13743659318014587,30,0.5487994301266215
CENPS-CORT,0.2777630562030013,0.15239785835485734,28,0.45272541660653753
HPCAL4,0.27785238787825384,0.13710822931953723,30,0.029249407970461015
HYPK,0.278066045123139,0.14413966929573838,29,0.7813799245500943
USP37,0.2780752045485652,0.13678043773433057,30,0.5672030667200771
CD226,0.27810614132393474,0.13673497103209822,30,0.18729756782509782
GLS2,0.27829802121887653,0.1364532179615701,30,0.5245683587042795
VRK2,0.2785208378891879,0.13612656953744676,30,1.179488026145358
FRRS1,0.27874365455949923,0.13580049199730065,30,0.503106974244631
LRRK2,0.27874365455949923,0.13580049199730065,30,0.31275116178384055
DNASE1L3,0.27874365455949923,0.13580049199730065,30,0.3969462271743327
AMIGO3,0.27874464607084515,0.1357990422608124,30,0.021832742626728536
VGLL2,0.2788843420864299,0.13559489887299522,30,0.0
ARHGAP19,0.27896647122981055,0.13547498487562373,30,0.6833478705524471
ERCC6L,0.27896647122981055,0.13547498487562373,30,0.4328408358333998
KRT2,0.279178754742245,0.1351653955533679,30,0.010048549850299345
DAPP1,0.2791892879001219,0.13515004770606293,30,0.5813443427547278
IGLVIVOR22-1,0.279288648698713,0.14231148595244017,29,0.0
LINC01340,0.279288648698713,0.14231148595244017,29,0.0
SNORA80E,0.279288648698713,0.14231148595244017,29,0.0
MIR1539,0.27937041129156603,0.14218982655312698,29,0.0
HOXC-AS1,0.27939631187335545,0.1421513032575037,29,0.13108139791823345
SLC4A7,0.27941210457043325,0.1348256800214234,30,0.7352419615327126
BACH1-IT1,0.279457484704686,0.14206034769992165,29,0.04328720343662911
ARB2BP,0.2795252786052416,0.1497056738924124,28,0.014078439540209629
TRBV25-1,0.2795464322311592,0.1419281702129627,29,1.1062891720520596
ZCCHC10,0.2796349212407446,0.1345018813536709,30,1.326035803444262
LYPLA2P1,0.27982762706853326,0.14151089601085345,29,0.04538088085752555
OR2I1P,0.28003989460049933,0.1411964945863128,29,0.5920488938312216
FTH1P10,0.28003989460049933,0.1411964945863128,29,0.5149308783806664
RGPD8,0.2800805545813673,0.133855989192513,30,0.25014966447154074
EP400P1,0.2802308424871346,0.14863739648515023,28,0.7550027097511832
ITGB2-AS1,0.2802866257851694,0.14083168370105972,29,0.3032468301754962
QSER1,0.2803033712516787,0.13353389475887026,30,0.8340216109585425
RNVU1-15,0.28049332558166373,0.14052658872317653,29,0.0
ICAM1,0.2807490045923014,0.1328914068286546,30,1.5498490507100229
WDR7,0.2807490045923014,0.1328914068286546,30,0.7167326239953555
MIR9-1HG,0.28077923943916416,0.147810872258955,28,0.07514020126087224
USH1G,0.2809052801427236,0.13266663449298305,30,0.015980825469048554
HAUS6P1,0.28101432919712216,0.13975969928572035,29,0.009615318646720349
NCKAP1L,0.2814174546032354,0.1319319201809205,30,0.8371376129682404
POU3F1,0.2814174546032354,0.1319319201809205,30,0.050234771611089996
TEDC2,0.28160183486720863,0.1465772888292366,28,0.8383154656935912
POLH,0.2818630879438581,0.13129508704336748,30,0.8355131145141111
IL18RAP,0.2820859046141695,0.1309775164340861,30,0.1254039092909543
SLA2,0.2820859046141695,0.1309775164340861,30,0.33666810587357937
LHX8,0.2822187678096765,0.13078842061543916,30,0.0
BNIP3L,0.28230872128448087,0.1306605091609047,30,1.6384867546263657
FAM72A,0.28230872128448087,0.1306605091609047,30,0.6968679340918491
FANCB,0.2825315379547922,0.13034406474514898,30,0.25802921395688855
SNORA9,0.28298249143668464,0.13689007164934824,29,0.0
RN7SL434P,0.28298249143668464,0.13689007164934824,29,0.0
RNU6ATAC,0.28298249143668464,0.13689007164934824,29,0.0
RN7SKP180,0.28298249143668464,0.13689007164934824,29,0.0
RN7SKP9,0.28298249143668464,0.13689007164934824,29,0.0
SNORA15,0.28298249143668464,0.13689007164934824,29,0.0
CASK-AS1,0.28298249143668464,0.13689007164934824,29,0.0
OSTCP5,0.28298249143668464,0.13689007164934824,29,0.0
RPL36AP48,0.28298249143668464,0.13689007164934824,29,0.0
RHOT1P2,0.28298249143668464,0.13689007164934824,29,0.0
GS1-279B7.1,0.28298249143668464,0.13689007164934824,29,0.0
BTF3P12,0.28298249143668464,0.13689007164934824,29,0.0
NAB1,0.2831999879657262,0.12939810384374356,30,1.2940304505221967
CD200R1,0.2831999879657262,0.12939810384374356,30,0.14805867049260296
EGFEM1P,0.2832372367815923,0.13652180405057307,29,0.01847913511061072
SND1-IT1,0.28342197468650543,0.1362551927123333,29,0.006379174665803121
ERI1,0.28342280463603753,0.1290839060550355,30,0.8094442168167044
HNRNPCP8,0.2834848503385699,0.1361645378957257,29,0.0
C4orf46,0.2836456213063489,0.12877026871847327,30,0.7435656553919061
NFKBIA,0.2836456213063489,0.12877026871847327,30,2.0600494766450437
COMMD8,0.2836456213063489,0.12877026871847327,30,1.18365004323902
TMCO2,0.28383511845785464,0.1285039726688685,30,0.0
NOC3L,0.2838684379766603,0.12845719135063988,30,0.9145479256381518
CLEC4D,0.28390001926818337,0.1284128620897387,30,0.037500071155787344
H2BC14,0.28402602237719143,0.14298503716551308,28,0.0
UPP1,0.284314071317283,0.12783271458359444,30,1.5236064268092835
LYZ,0.284314071317283,0.12783271458359444,30,1.9590156508184906
FCGR1CP,0.2847277871092302,0.1343814599422697,29,0.2669397297188656
CASP5,0.28475970465790573,0.12721047187101392,30,0.10900264620173959
LRP4,0.28498252132821705,0.12690018706836984,30,0.6127719120157498
MTMR9,0.28498252132821705,0.12690018706836984,30,0.5631336247013525
FCGR2C,0.2854281546688397,0.1262812881301102,30,0.573847722262711
CEP19,0.28565097133915107,0.12597267301610357,30,0.43919144037392344
PSMA6P1,0.2857147118479103,0.1329778214184099,29,0.10933956858327418
TAF1L,0.28580322478779596,0.1257621119595607,30,0.0
MARCO,0.28609660467977377,0.12535710904668132,30,0.47569163520230984
VDAC1P6,0.286190088010413,0.13230555743075506,29,0.004332221886576531
E2F7,0.28631942135008515,0.1250501592083449,30,0.40763318158081085
KRT71,0.28638206763763724,0.12496395817673014,30,0.0
CELA1,0.2863973900952238,0.12494288120425623,30,0.0
SRP9P1,0.2864549054019205,0.13193213830449113,29,1.3660482376375864
RBBP8P1,0.28667654518366437,0.1316201964167434,29,0.0
PP12613,0.28677640157617307,0.1314798320843383,29,0.0
SPRR2D,0.2869562272393137,0.12417595541526892,30,0.04753477853952369
ZC3HAV1,0.2869878713610192,0.12413263236560831,30,1.1597364363271025
ABCB10P1,0.2869883357555697,0.13118228688058892,29,0.0
ANKRD20A10P,0.2870143431169535,0.1311458077633705,29,0.0
HOXC8,0.28711564869208805,0.12395780948340955,30,0.18404289221708509
RPL7P50,0.28718904896159736,0.13090094958316764,29,0.013613622271154391
JAK2,0.2872106880313306,0.12382789599522395,30,0.6801438831558828
CD84,0.2876563213719532,0.12322007914808986,30,0.43494496287883877
FEM1A,0.2876563213719532,0.12322007914808986,30,0.19581839123616923
HOXC6,0.2876563213719532,0.12322007914808986,30,0.5487523860130161
IGLV1-44,0.28768856132527065,0.13020270508115883,29,1.1280874989279577
PTCSC3,0.2877916712894746,0.13005891261598282,29,0.0
KRTAP29-1,0.28792163115640085,0.12987784210403544,29,0.0
LINC01539,0.2881008369297298,0.12962846100622583,29,0.0
MCM10,0.28810195471257594,0.12261446684697347,30,0.6332548968112249
LINC02860,0.28838395911218917,0.13668786167945166,28,0.0
HCG4B,0.2887110438008677,0.12878193205521862,29,0.14601448384876167
ANKRD20A7P,0.2887471533970316,0.12873196512094137,29,0.0
DDB2,0.28877040472351,0.1217101731992585,30,1.425966683312121
IL36B,0.2889450771844507,0.12147468678585706,30,0.0
GPR55,0.28899322139382133,0.12140983993221006,30,0.07287063196886612
PCK2,0.28899322139382133,0.12140983993221006,30,1.3913432027288954
PAX9,0.2892160380641327,0.12111005480464297,30,0.2796673008049285
PAGE5,0.2893138431873079,0.1209786374454019,30,0.0
ZNF460,0.2896616714047554,0.12051212695911276,30,0.22882867564739304
AFG2A,0.2898277891476529,0.13464663574477648,28,0.3738661564246438
PIK3R5,0.29010730474537805,0.11991638563794182,30,0.5272342767294461
FCRL5,0.29010730474537805,0.11991638563794182,30,0.16176967575050005
H2AC14,0.2904139146546602,0.13382435444777285,28,0.06574462238670215
GPX1P1,0.2906493355413112,0.12611984494235742,29,0.500383596771608
STK4,0.2907757547563121,0.11902686455771669,30,1.032732909150966
LY9,0.2907757547563121,0.11902686455771669,30,0.27259876466275557
MDM1,0.2909985714266235,0.11873144641383798,30,0.8524704093003614
EAF2,0.2909985714266235,0.11873144641383798,30,0.7817593128264091
NFATC3,0.2912213880969349,0.11843657186596114,30,0.988912287363508
LARP4,0.2912213880969349,0.11843657186596114,30,1.1084590776216454
AEBP2,0.2914442047672462,0.11814224040580232,30,1.2005860325552093
XCL1,0.2914442047672462,0.11814224040580232,30,0.19150201213297355
BAZ1A,0.2914442047672462,0.11814224040580232,30,1.2801076146203223
KIF11,0.2916670214375575,0.11784845152439802,30,0.9845462336544877
PIF1,0.2918898381078689,0.11755520471210808,30,0.6699501596577472
MAGEB2,0.29207254801302185,0.11731514615089574,30,0.0
NAA25,0.2921126547781802,0.1172624994586189,30,0.8734034110250305
MMS22L,0.2921126547781802,0.1172624994586189,30,0.5605970543526421
APOBEC3G,0.2923354714484916,0.11697033525294535,30,1.0832055740132898
FAM72D,0.2923354714484916,0.11697033525294535,30,0.4132339964169815
LTV1,0.2923354714484916,0.11697033525294535,30,1.2867807057359908
PNLIPRP3,0.2923797883545482,0.11691228999844047,30,0.0
DLG1-AS1,0.29262318501867157,0.12345068424095965,29,0.05501135810421937
DMC1,0.2927811047891143,0.11638762793777015,30,0.28002091365768345
JSRP1,0.2927811047891143,0.11638762793777015,30,0.44909220112241266
SRGAP2-AS1,0.2928184256249724,0.12318894607488463,29,0.0
MARCHF7,0.29284397238381576,0.13045416518907565,28,1.544311996820006
KRT18P8,0.2932622532922508,0.12259547447160393,29,0.0
PPIAP29,0.2933633785726817,0.12246054826272207,29,0.6234414748787477
HCK,0.29344955480004836,0.11551761201076034,30,1.0027003091010769
CCNA2,0.29344955480004836,0.11551761201076034,30,1.1298416352091527
PARP15,0.29344955480004836,0.11551761201076034,30,0.21346704614869427
LINC00326,0.29360924594954385,0.12213295664744163,29,0.0
RBMXL2,0.29366780504333473,0.11523459926118014,30,0.0
TRAPPC6B,0.29367237147035974,0.11522868332410573,30,1.0969751926725797
SPRR2E,0.29368434567197665,0.11521317147479151,30,0.0
SIRPG-AS1,0.29368939591728693,0.1220263052327659,29,0.0
IL4I1,0.29389518814067106,0.11494029208983755,30,0.9430308348723673
FIGNL1,0.29389518814067106,0.11494029208983755,30,0.849478189051208
TMEM174,0.29407445750712075,0.11470865386323055,30,0.0
FTH1P12,0.2941035721266918,0.12147627609151095,29,0.0886342665695063
FTH1P2,0.2941035721266918,0.12147627609151095,29,0.7983108790985641
TNFAIP3,0.2941180048109824,0.11465243779171035,30,1.1809233866959077
ENO1,0.2941180048109824,0.11465243779171035,30,3.0699410968564007
DUX4L9,0.29414765753255695,0.12141783818376968,29,0.0
RPL17P26,0.29414765753255695,0.12141783818376968,29,0.0
PIK3CG,0.2943408214812937,0.1143651199128344,30,0.24155372163652733
TPI1,0.29435030331136186,0.12114948545003745,29,2.902155013627293
TBCAP1,0.29459703449603186,0.12082334377990471,29,0.4815213103745965
KIF18B,0.29459703449603186,0.12082334377990471,29,0.8425672433004605
LINC01215,0.29459703449603186,0.12082334377990471,29,0.041213797957284366
ODF4,0.29465279084917034,0.11396374163568036,30,0.0
HMSD,0.2947078300488011,0.11389303738152404,30,0.14094757176316525
CD86,0.29478645482191645,0.11379209134207333,30,0.8046783364966543
DAP3P2,0.29537360635011845,0.11980106067393469,29,0.04716540359070516
FDPSP4,0.2954167235748813,0.11974448873665294,29,0.0
NABP1,0.29558395923471203,0.11952525393020251,29,1.0975508019029665
RPS21P4,0.2956213182132576,0.11947631934473996,29,0.0
CYBB,0.29567772150316185,0.11265244841758766,30,0.9941767738303792
DNAJC8,0.2959005381734732,0.11236887094705318,30,1.8916557704824168
POLR3G,0.2959005381734732,0.11236887094705318,30,0.5256307470375554
IRF4,0.2959005381734732,0.11236887094705318,30,0.2375259810791754
LINC00324,0.29607742160405215,0.11888008605826907,29,0.3604989338267924
RPL17P50,0.29607742160405215,0.11888008605826907,29,0.19918534042021988
RPS6KA5,0.29612335484378455,0.11208582573780984,30,0.4885640270742363
KIF23,0.29612335484378455,0.11208582573780984,30,1.136318047677837
SMIM43,0.2963241527887222,0.11855846911724928,29,0.045169187837925034
MBD1,0.29634617151409587,0.11180331226730128,30,1.4724385945931289
DOCK8,0.29634617151409587,0.11180331226730128,30,0.7704342783984257
IL31RA,0.2965689881844072,0.11152133001235649,30,0.028057440154250483
ZNF80,0.29671340318334866,0.11133885128079389,30,0.028583414429661478
FER,0.29679180485471857,0.11123987844919227,30,0.5353636091531117
RPS11P5,0.29681761515806226,0.11791716597373032,29,0.25616189747518037
EVI2B,0.29701462152502994,0.11095895705341652,30,1.0128531734696788
TNFRSF13B,0.2970476653724399,0.11091734135003666,30,0.0742605528925322
IFNWP2,0.2970624991936829,0.11759986941776925,29,0.0
GAREM1,0.2970643463427323,0.11759747846778396,29,0.7093726696535518
RAB8B,0.2972374381953413,0.1106785653000311,30,0.9293632496954841
TLCD3A,0.2975053464760675,0.12416351749239056,28,1.2255085815232518
DHX40P1,0.2975578087120724,0.11696002832170721,29,0.07805895552611046
APOL6,0.297683071535964,0.11011936861742559,30,1.0008084580921663
FABP5P7,0.29780453989674244,0.1166422643723949,29,1.7691642936357037
TLK2P1,0.29780453989674244,0.1166422643723949,29,0.07562140549440204
PA2G4P4,0.29780453989674244,0.1166422643723949,29,0.06449406121786165
LRRC37A9P,0.2979880866259687,0.11640629048845176,29,0.009302989519970233
GOLGA8A,0.29835152154689804,0.1092845327519647,30,1.0528181148981677
CENPK,0.29835152154689804,0.1092845327519647,30,0.9112982801834355
ATP5MGP3,0.2983811975164304,0.12300682603075391,28,0.0
ATP5F1AP7,0.2983811975164304,0.12300682603075391,28,0.0
ATP5F1AP2,0.2983811975164304,0.12300682603075391,28,0.0
FBXO3-DT,0.2983811975164304,0.12300682603075391,28,0.0
CSE1L-DT,0.2983811975164304,0.12300682603075391,28,0.0
SEPTIN14P8,0.2983811975164304,0.12300682603075391,28,0.0
H3P44,0.2983811975164304,0.12300682603075391,28,0.0
H2AB1,0.2983811975164304,0.12300682603075391,28,0.0
LINC02885,0.2983811975164304,0.12300682603075391,28,0.0
PVALEF,0.2983811975164304,0.12300682603075391,28,0.0
SEPTIN14P6,0.2983811975164304,0.12300682603075391,28,0.0
PRR23E,0.2983811975164304,0.12300682603075391,28,0.0
LINC01593,0.2987082748124844,0.1154838076456656,29,0.0
TRAV26-2,0.29880715233359845,0.1153575806762678,29,0.0
CBX1P1,0.29894098543143965,0.1151868924318642,29,0.0
WDFY4,0.29901997155783205,0.10845443520152692,30,0.4869471245118643
KRT27,0.2991108839201508,0.1083419032629343,30,0.007331902813214282
TMPO-AS1,0.2992849270047627,0.11474909502108957,29,0.3653808020144988
PHAF1,0.2994247358081712,0.12163903767016115,28,1.1166592549158305
DIAPH3,0.2994656048984548,0.10790366217055451,30,0.5829397594109049
ZFY,0.29963174023370714,0.10769886640784761,30,0.1876616651565067
ZNF484,0.2996884215687662,0.10762906166317407,30,0.41682338079385006
PVRIG2P,0.2997645631571139,0.11414063707690746,29,0.16508577821813158
